relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
3,3.6635616461296463,5,0,1,4.04305126783455,1,3,2,25,0,0,0,1,1,17.0,3,-75.07409636865039,39.85601076209474
16,3.6635616461296463,5,0,0,3.970291913552122,1,0,5,25,18,0,0,1,1,9.0,4,-75.0360549242651,39.84433408603649
20,3.4965075614664802,2,1,1,3.332204510175204,1,1,5,41,0,0,0,1,1,23.0,4,-74.93089030603004,39.841368126540324
1,3.044522437723423,5,1,1,3.871201010907891,1,1,2,25,30,0,0,1,1,13.0,4,-74.92058810760655,39.896299879791684
1,3.8066624897703196,5,1,1,3.4657359027997265,0,1,5,25,21,1,1,1,13,11.0,4,-75.02388425996028,39.922813578025526
1,3.8066624897703196,5,1,1,3.4657359027997265,0,1,5,25,21,1,1,1,13,11.0,4,-74.97234940594359,39.95337426909962
7,3.4011973816621555,5,0,1,3.4339872044851463,1,0,5,35,18,0,0,1,1,23.0,4,-74.97334654577953,39.80727323865828
14,3.7612001156935624,2,0,1,2.8903717578961645,1,1,2,35,1,1,1,0,12,7.0,6,-74.56091946343803,39.49400223474042
24,3.4965075614664802,5,1,1,3.332204510175204,1,1,2,24,0,0,0,1,1,14.0,6,-74.66920675515586,39.581650447610926
3,3.332204510175204,5,0,1,3.367295829986474,1,1,5,35,7,1,0,1,5,21.0,6,-74.64675262236894,39.6365208627561
23,3.58351893845611,5,0,1,3.6109179126442243,1,1,5,24,30,0,0,1,1,21.0,5,-75.06557888717535,39.866953511633625
3,3.4657359027997265,2,0,1,3.5553480614894135,1,1,2,16,38,0,0,0,12,5.0,6,-74.71542163582998,39.41389641872834
20,3.871201010907891,5,1,1,4.23410650459726,1,1,5,20,1,1,1,0,12,13.0,6,-74.6941649428112,39.505599410300654
3,3.5553480614894135,2,1,1,3.8066624897703196,0,1,2,35,30,0,0,1,1,2.0,6,-74.59607875415634,39.57650399328461
1,3.713572066704308,5,0,1,3.8501476017100584,0,1,5,35,30,0,0,1,1,17.0,5,-75.00345098608969,39.912310740394176
20,3.332204510175204,2,1,1,3.4339872044851463,1,3,5,41,21,1,1,1,13,8.0,5,-75.06166713579768,39.854920647082594
20,3.332204510175204,2,1,1,3.4339872044851463,1,3,5,41,21,1,1,1,13,8.0,5,-74.97919496501966,39.824416711316026
24,2.70805020110221,5,0,1,3.6888794541139363,1,1,5,14,18,0,0,1,1,19.0,6,-74.72165127394872,39.49142489863966
1,3.828641396489095,5,0,1,2.8903717578961645,1,1,2,1,26,1,1,1,4,0.0,6,-74.71007443679032,39.53290907409849
1,3.828641396489095,5,0,1,2.8903717578961645,1,1,2,8,30,0,0,0,9,0.0,6,-74.71013620135518,39.5912577901868
16,3.6888794541139363,5,1,1,3.6635616461296463,0,1,5,35,30,0,0,1,1,21.0,6,-74.68246347540956,39.537988293101215
3,3.5553480614894135,5,0,1,3.5553480614894135,1,1,5,35,30,0,0,1,1,23.0,6,-74.69554362433259,39.57374792524396
1,3.7612001156935624,5,1,1,3.828641396489095,0,1,5,35,1,1,1,0,12,7.0,6,-74.71790772083445,39.520731745797704
16,3.5553480614894135,5,0,1,3.6888794541139363,1,1,5,35,18,0,0,1,1,22.0,6,-74.7954427378063,39.5965768359412
24,3.7376696182833684,5,0,1,3.6375861597263857,1,1,5,14,18,0,0,1,1,9.0,6,-74.69507392559792,39.58519250119457
3,3.367295829986474,5,0,1,3.4657359027997265,1,1,5,35,7,1,0,1,5,11.0,6,-74.6556495043113,39.55480132876483
3,3.332204510175204,5,0,1,3.4011973816621555,1,1,5,35,30,0,0,1,1,21.0,6,-74.68907121672594,39.439605019429116
15,3.4657359027997265,5,1,1,3.4339872044851463,1,1,5,35,30,0,0,1,1,15.0,7,-74.70796303935636,39.5366063994008
0,3.6375861597263857,5,1,3,4.110873864173311,1,1,5,24,0,0,0,1,1,15.0,7,-74.65697252703139,39.48165850396445
13,3.4657359027997265,5,1,1,3.4339872044851463,1,1,5,35,1,1,1,0,12,21.0,7,-74.76011429351473,39.59444212787311
1,4.127134385045092,1,1,1,3.5263605246161616,1,1,2,25,30,0,0,1,1,11.0,7,-74.69866543970433,39.582696120007896
13,4.0943445622221,5,1,1,3.4339872044851463,0,3,5,35,1,1,1,0,12,12.0,7,-74.67805807900744,39.67984607494876
3,3.6635616461296463,2,0,1,3.8501476017100584,1,1,2,35,7,1,0,1,5,1.0,7,-74.75841038589654,39.50119509646853
24,3.4657359027997265,5,1,1,3.784189633918261,1,1,5,35,7,1,0,1,5,15.0,7,-74.76882825544715,39.419173229564905
1,3.258096538021482,2,1,1,3.2188758248682006,1,1,5,35,0,0,0,1,1,17.0,7,-74.6485149071216,39.468654173160424
24,3.9318256327243257,5,0,1,4.276666119016055,1,1,5,35,11,0,0,1,15,13.0,7,-74.69656952672983,39.57581270103073
22,4.0943445622221,5,1,1,3.6109179126442243,1,1,5,35,21,1,1,1,13,16.0,7,-74.68267256297061,39.472724913343214
24,4.1588830833596715,5,1,1,3.4965075614664802,1,1,5,35,1,1,1,0,12,0.0,7,-74.68169061033547,39.51668222136257
3,3.4339872044851463,5,0,0,3.58351893845611,1,0,5,35,18,0,0,1,1,16.0,7,-74.69069376566296,39.503553029429966
24,4.0943445622221,5,1,1,4.007333185232471,1,1,5,35,4,1,1,1,3,20.0,7,-74.68413563138408,39.50504499495038
12,3.970291913552122,5,0,1,3.7376696182833684,1,1,5,24,18,0,0,1,1,17.0,7,-74.69741674300847,39.486158024724816
13,3.6635616461296463,5,0,1,4.1588830833596715,0,3,5,40,18,1,1,1,11,21.0,7,-74.69955413199399,39.60488498611018
24,4.04305126783455,5,1,1,3.7612001156935624,1,1,5,32,30,0,0,1,1,16.0,7,-74.7563973165417,39.50250584761744
3,4.07753744390572,5,1,1,3.9889840465642745,0,1,5,35,18,0,0,1,1,9.0,7,-74.7101129128755,39.55858454286338
1,3.9318256327243257,5,0,1,3.9318256327243257,1,1,5,35,30,0,0,1,1,16.0,7,-74.55422987413819,39.478221274774924
24,3.9318256327243257,5,0,0,3.828641396489095,1,1,2,35,29,0,0,0,7,20.0,7,-74.67819816731625,39.51516457998608
24,3.9318256327243257,5,0,0,3.828641396489095,1,1,2,37,39,1,1,1,3,20.0,7,-74.73165266637882,39.55270029167123
16,3.8501476017100584,5,1,1,3.713572066704308,0,3,5,35,30,0,0,1,1,10.0,7,-74.7846318269855,39.579613981802524
20,4.248495242049359,5,1,1,3.367295829986474,1,1,5,14,16,1,1,1,8,10.0,7,-74.61621646539524,39.56024280914179
1,3.332204510175204,5,1,1,3.4011973816621555,1,1,5,33,30,0,0,1,1,23.0,7,-74.65305037017218,39.598468772194444
16,3.8501476017100584,5,1,1,3.713572066704308,0,3,5,35,7,1,0,1,5,18.0,7,-74.66960363794092,39.54317796898817
3,3.4965075614664802,5,0,1,3.5553480614894135,0,1,5,13,30,0,0,1,1,6.0,7,-74.70706772275535,39.667732198167975
3,3.367295829986474,5,0,1,3.6109179126442243,1,1,5,35,30,0,0,1,1,23.0,7,-74.64645567198468,39.5377347669936
24,4.430816798843313,5,1,1,4.07753744390572,1,3,5,35,1,1,1,0,12,9.0,5,-74.676177408752,39.495068175656506
24,4.290459441148391,2,0,1,3.044522437723423,0,1,2,35,7,1,0,1,5,14.0,7,-74.71005708560705,39.46103774009817
20,4.02535169073515,5,1,1,3.58351893845611,1,1,5,35,1,1,1,0,12,17.0,6,-75.11717226301577,39.919482581899835
1,3.784189633918261,2,1,1,2.833213344056216,0,1,2,35,0,0,0,1,1,17.0,6,-75.06282177757673,39.88414060233453
20,3.8066624897703196,5,1,1,3.4011973816621555,0,1,5,37,30,0,0,1,1,0.0,7,-74.69945060473235,39.586347917111965
3,3.7376696182833684,5,0,1,3.970291913552122,1,1,5,25,0,0,0,1,1,3.0,6,-74.96428817798981,39.94801589512386
3,3.4965075614664802,5,0,0,3.5553480614894135,1,1,5,25,30,0,0,1,1,21.0,7,-74.70545194577805,39.514275155971085
20,3.1354942159291497,5,0,1,3.258096538021482,0,1,2,31,30,0,0,1,1,0.0,6,-75.01458184445536,39.88475345113376
8,4.174387269895637,5,1,1,3.9889840465642745,1,1,5,35,30,0,0,1,1,22.0,6,-74.99970370218476,39.80919111545043
3,3.5553480614894135,5,0,0,3.5553480614894135,1,1,2,35,21,1,1,1,13,2.0,7,-74.68771359677238,39.5322526455406
1,2.70805020110221,5,0,0,2.9444389791664403,1,3,5,31,11,0,0,1,15,22.0,6,-75.04295365608716,39.78268219190611
16,4.189654742026425,5,1,1,3.871201010907891,0,1,3,35,30,0,0,1,1,15.0,7,-74.7677942492202,39.49850334708845
14,4.1588830833596715,5,0,3,3.6635616461296463,0,1,5,34,23,0,0,0,10,16.0,7,-74.74458234045191,39.56288935285654
14,4.1588830833596715,5,0,3,3.6635616461296463,0,1,5,30,5,1,1,1,1,16.0,7,-74.67587747944198,39.52590929046698
15,3.4657359027997265,5,1,1,3.4339872044851463,1,1,5,35,18,0,0,1,1,20.0,7,-74.79968106157057,39.490584660166725
24,3.8066624897703196,2,0,1,3.7376696182833684,1,0,5,35,1,1,1,0,12,20.0,7,-74.65218302498009,39.53935147118246
24,4.04305126783455,5,1,1,3.4339872044851463,1,0,5,35,18,0,0,1,1,10.0,7,-74.66657151621696,39.63885483195171
14,3.58351893845611,2,0,1,2.833213344056216,1,1,2,35,7,1,0,1,5,10.0,7,-74.61064775525973,39.51686841307424
14,3.828641396489095,2,0,1,3.2188758248682006,0,1,2,35,18,0,0,1,1,13.0,7,-74.6979493363569,39.55179147386877
24,4.204692619390966,5,0,1,2.8903717578961645,1,3,5,35,6,1,1,1,8,16.0,7,-74.72931604963897,39.3907599800461
3,3.332204510175204,5,1,0,3.1354942159291497,0,0,5,35,30,0,0,1,1,21.0,8,-74.63603634687495,39.513273532330324
24,3.7612001156935624,5,0,1,3.9512437185814275,1,0,5,18,18,0,0,1,1,20.0,8,-74.64522685131735,39.54040723867094
23,4.143134726391533,2,0,3,4.0943445622221,1,1,1,35,30,0,0,1,1,7.0,8,-74.70909247035969,39.562343668768584
20,4.127134385045092,5,0,1,3.4965075614664802,0,1,4,13,30,0,0,1,1,12.0,7,-74.98153256601798,39.862731341696765
3,3.5263605246161616,5,0,1,3.4339872044851463,1,1,5,35,0,0,0,1,1,5.0,7,-74.88793547711641,39.836646653295325
18,4.060443010546419,5,1,1,3.4965075614664802,1,1,5,35,30,0,0,1,1,22.0,8,-74.75012760867219,39.54704187556073
3,3.6635616461296463,5,0,3,3.58351893845611,0,1,2,23,1,0,0,0,2,6.0,8,-74.7650590112649,39.48033212940642
0,4.219507705176107,5,0,1,3.367295829986474,1,1,2,35,4,1,1,1,3,11.0,8,-74.70078504520892,39.6296356100679
12,4.219507705176107,5,1,1,4.204692619390966,1,1,5,35,18,0,0,1,1,17.0,8,-74.69297246574337,39.548461954801425
15,3.1780538303479458,2,0,1,3.091042453358316,0,1,2,35,30,0,0,1,1,1.0,8,-74.72113484357261,39.45340725295228
18,2.772588722239781,5,0,0,3.9318256327243257,1,3,5,35,11,0,0,1,15,12.0,8,-74.69172009380496,39.519451155471444
8,4.007333185232471,5,0,1,4.127134385045092,0,1,5,29,28,1,1,1,14,0.0,7,-74.65146112142773,39.6146226427099
8,4.007333185232471,5,0,1,4.127134385045092,0,1,5,20,22,0,0,0,5,0.0,7,-74.65219131143046,39.462203157538084
3,3.5553480614894135,5,0,0,3.58351893845611,0,1,2,27,6,1,1,1,16,22.0,8,-74.64864694758245,39.463443974553556
3,3.4657359027997265,2,0,1,3.1780538303479458,0,1,2,35,0,0,0,1,1,9.0,8,-74.64835135170927,39.53702585906631
24,4.248495242049359,5,1,1,3.7612001156935624,1,1,5,35,1,1,1,0,12,13.0,8,-74.67229387913642,39.60488966285817
12,4.0943445622221,5,0,0,3.6635616461296463,0,1,2,35,18,0,0,1,1,19.0,8,-74.74037159438275,39.569579363912446
3,3.784189633918261,5,0,1,3.4339872044851463,1,0,5,35,7,1,0,1,5,0.0,8,-74.70085881140464,39.532465673048556
24,4.290459441148391,5,1,1,4.007333185232471,1,1,5,31,32,0,0,0,6,11.0,8,-74.65091579600819,39.53898952068679
24,4.290459441148391,5,1,1,4.007333185232471,1,1,5,11,4,1,1,1,13,11.0,8,-74.64298376081166,39.565297487177936
20,3.784189633918261,2,0,1,2.995732273553991,1,1,2,35,1,1,1,0,12,14.0,8,-74.72340455288563,39.5797299473674
1,4.143134726391533,5,1,1,4.07753744390572,1,1,5,35,30,0,0,1,1,14.0,8,-74.63554035361744,39.55535937858619
1,3.6635616461296463,5,0,1,3.9318256327243257,0,1,5,7,18,0,0,1,1,10.0,8,-74.73040460616066,39.55614523023146
12,3.8918202981106265,5,0,1,3.7612001156935624,1,1,5,33,18,0,0,1,1,19.0,8,-74.68157037364564,39.5277073164383
0,4.1588830833596715,5,1,1,3.4011973816621555,1,1,5,31,1,1,1,0,12,16.0,8,-74.58309796765826,39.63603171984853
0,4.1588830833596715,5,1,1,3.4011973816621555,1,1,5,31,1,1,1,0,12,16.0,8,-74.64996059084667,39.52498133750003
3,3.4339872044851463,2,1,1,3.7376696182833684,0,0,5,35,30,0,0,1,1,20.0,8,-74.75572396221905,39.62738574058972
3,3.4011973816621555,5,0,1,3.4339872044851463,1,1,5,35,30,0,0,1,1,22.0,8,-74.6856507160887,39.54396141459258
14,4.394449154672439,5,1,1,3.8501476017100584,0,1,5,19,14,0,0,0,0,7.0,8,-74.74991371685526,39.56844895115836
3,3.1354942159291497,5,0,1,3.1354942159291497,1,1,5,35,30,0,0,1,1,8.0,8,-74.71216537250227,39.490549480114495
1,3.332204510175204,2,0,1,3.4339872044851463,1,1,2,33,30,0,0,1,1,15.0,8,-74.63863899609726,39.51678288013545
20,4.143134726391533,5,0,1,3.4011973816621555,1,1,5,36,8,1,1,1,15,16.0,8,-74.69808009677779,39.5970368624212
20,4.143134726391533,5,0,1,3.4011973816621555,1,1,5,44,11,0,0,0,8,16.0,8,-74.53698526997074,39.50523538615792
3,4.007333185232471,2,0,3,3.828641396489095,1,1,2,35,0,0,0,1,1,3.0,8,-74.61191374358935,39.4905369334276
16,3.8066624897703196,5,1,0,3.713572066704308,0,0,5,35,7,1,0,1,5,14.0,8,-74.67570280148985,39.54061844684081
0,3.6375861597263857,5,0,1,4.204692619390966,0,1,5,35,1,1,1,0,12,0.0,8,-74.71676393241269,39.51056532860321
20,3.8918202981106265,5,0,3,3.5553480614894135,1,1,5,35,1,1,1,0,12,19.0,7,-75.00166699600034,39.94779072065462
20,3.8918202981106265,5,0,3,3.5553480614894135,1,1,5,35,1,1,1,0,12,19.0,7,-75.03872379023224,39.76648829691281
3,3.5263605246161616,2,0,1,3.8066624897703196,1,1,2,35,18,0,0,1,1,23.0,8,-75.00255074252023,39.93449294749341
1,3.044522437723423,5,0,1,3.1780538303479458,1,1,2,25,30,0,0,1,1,6.0,8,-75.02818346893696,39.83166101379419
3,3.58351893845611,5,1,1,3.5263605246161616,0,1,2,25,18,0,0,1,1,9.0,8,-74.9935800618012,39.84651590145375
20,3.784189633918261,2,1,1,3.332204510175204,1,0,5,6,30,0,0,1,1,9.0,8,-74.9512061160738,39.73931133244371
8,3.6375861597263857,5,0,0,3.58351893845611,1,0,5,7,30,0,0,1,1,2.0,8,-74.98552011907529,39.89056081163592
20,3.4339872044851463,4,0,3,3.5263605246161616,1,1,5,25,6,1,1,1,8,4.0,8,-74.9790902859449,39.804789711614305
3,3.295836866004329,5,0,1,3.1780538303479458,1,0,5,33,30,0,0,1,1,12.0,8,-74.99297606552632,39.86233472788765
3,2.9444389791664403,2,0,1,2.995732273553991,1,1,2,33,30,0,0,1,1,23.0,8,-75.01899594528959,39.88743854756318
3,3.1354942159291497,5,1,1,3.258096538021482,0,1,5,33,30,0,0,1,1,2.0,9,-74.97643211754529,39.95371620071542
7,3.2188758248682006,5,0,0,3.332204510175204,1,1,5,35,18,0,0,1,1,19.0,9,-75.13771465463361,39.884357951351085
23,3.784189633918261,5,1,1,3.713572066704308,0,1,5,33,18,0,0,1,1,23.0,9,-75.0488908492622,39.834443425945736
3,3.6635616461296463,5,0,1,3.6375861597263857,1,1,5,35,18,0,0,1,1,14.0,10,-74.97207241790021,39.81787450618032
23,3.6109179126442243,5,0,1,3.6635616461296463,0,0,5,35,18,0,0,1,1,22.0,10,-74.92647017439867,39.81667057391504
3,3.871201010907891,5,0,1,3.7376696182833684,1,1,5,25,30,0,0,1,1,20.0,10,-75.10275519349392,39.97232845818162
3,3.6635616461296463,5,0,1,3.6375861597263857,1,1,5,35,7,1,0,1,5,22.0,10,-74.95796751278489,39.87654017914741
3,3.871201010907891,5,0,1,3.7376696182833684,1,1,5,25,18,0,0,1,1,23.0,10,-74.88255147584343,39.87409323185779
3,3.871201010907891,5,0,1,3.7376696182833684,1,1,5,25,28,0,0,1,15,0.0,10,-75.00574907847388,39.90964402921786
3,3.871201010907891,5,0,1,3.7376696182833684,1,1,5,25,30,0,0,1,1,21.0,10,-75.0509525859553,39.84610520130318
3,3.044522437723423,2,0,1,3.6109179126442243,1,1,2,25,30,0,0,1,1,9.0,10,-75.0172680320292,39.86595464468633
0,4.584967478670572,5,0,1,3.4339872044851463,1,0,5,35,9,1,1,1,7,8.0,10,-74.93551208426611,39.848128956934495
1,3.4011973816621555,5,0,1,3.1780538303479458,0,1,5,13,19,1,1,1,17,16.0,10,-75.13829966874853,39.89650910292733
1,3.4011973816621555,5,0,1,3.1780538303479458,0,1,5,38,25,0,0,0,12,16.0,10,-74.93026317466294,39.92604760697741
16,3.5263605246161616,5,0,1,3.828641396489095,1,1,5,35,18,0,0,1,1,13.0,11,-74.99641036046812,39.82436393973156
20,3.6888794541139363,4,1,1,2.995732273553991,1,0,5,41,0,0,0,1,1,14.0,11,-75.01059302681382,39.85741558077135
24,3.4965075614664802,1,0,1,3.784189633918261,1,1,5,24,24,1,1,1,4,23.0,11,-75.00797980456342,39.86976144283053
24,3.4965075614664802,1,0,1,3.784189633918261,1,1,5,14,10,0,0,0,9,23.0,11,-74.97281895451742,39.89824309259387
3,3.258096538021482,5,0,1,3.4011973816621555,1,1,2,25,18,0,0,1,1,11.0,11,-75.05768715576616,39.874964427203466
3,3.6888794541139363,2,0,0,3.4339872044851463,1,1,2,35,18,0,0,1,1,23.0,8,-74.60100030551833,39.5890580633502
8,3.9889840465642745,5,1,1,3.970291913552122,1,1,5,35,30,0,0,1,1,10.0,11,-75.02790332143347,39.83507254932873
20,3.4339872044851463,5,1,1,3.5263605246161616,0,1,2,13,30,0,0,1,1,9.0,11,-75.14507687626201,39.84599057408883
3,3.1354942159291497,2,1,1,3.091042453358316,0,1,5,24,30,0,0,1,1,5.0,11,-74.93753059933834,39.99029798846503
0,3.4011973816621555,5,1,1,3.4011973816621555,1,1,5,35,4,1,1,1,3,4.0,8,-74.65384748053057,39.561944430927596
23,4.1588830833596715,5,1,1,4.07753744390572,0,1,5,35,30,0,0,1,1,10.0,8,-74.73741621835244,39.48886222250861
7,3.828641396489095,2,1,1,3.713572066704308,0,1,5,13,1,1,1,0,12,7.0,11,-74.96754575375482,39.93756021664237
20,4.248495242049359,5,1,1,3.828641396489095,1,1,5,33,7,1,0,1,5,14.0,11,-75.06347563048614,39.84047467629527
3,3.4965075614664802,2,0,1,3.5553480614894135,1,0,5,35,30,0,0,1,1,1.0,12,-75.02512246876745,39.85243983769612
20,3.5263605246161616,5,1,1,3.258096538021482,1,3,2,13,6,1,1,1,8,8.0,12,-74.97267022637519,39.75007653745172
1,3.7612001156935624,5,0,1,3.258096538021482,1,1,2,37,11,0,0,1,15,1.0,12,-75.0748112615048,39.8660347506721
16,3.6888794541139363,5,1,1,3.713572066704308,0,1,5,35,18,0,0,1,1,19.0,12,-75.00355833405044,39.854717060117025
8,3.784189633918261,5,0,1,3.332204510175204,1,1,5,35,30,0,0,1,1,8.0,12,-75.0407317402782,39.90493495980419
23,3.5263605246161616,5,0,1,3.828641396489095,1,1,5,35,18,0,0,1,1,19.0,12,-75.00768959687157,39.87806929136096
14,3.9512437185814275,2,0,1,3.4011973816621555,1,0,5,35,30,0,0,1,1,20.0,1,-75.02784163653847,39.85997157513549
3,3.7612001156935624,1,0,0,3.367295829986474,1,1,2,35,30,0,0,1,1,21.0,1,-75.04972487190162,39.83232528538525
20,4.07753744390572,5,1,1,3.9512437185814275,1,0,5,33,7,1,0,1,5,13.0,1,-74.98744582657069,39.76342318715754
0,3.8918202981106265,2,1,1,2.833213344056216,0,1,2,35,30,0,0,1,1,21.0,1,-74.99564620647601,39.836957417445404
7,3.7612001156935624,2,0,1,3.6375861597263857,0,3,4,35,30,0,0,1,1,3.0,1,-75.01032948303904,39.75361379818352
16,3.367295829986474,2,1,1,3.4011973816621555,0,1,2,35,30,0,0,1,1,4.0,1,-74.96118069673936,39.86387451353929
6,3.784189633918261,5,0,1,3.871201010907891,1,1,5,35,30,0,0,1,1,21.0,1,-75.06126051305853,39.85123545392499
23,3.6109179126442243,5,0,1,3.6635616461296463,1,1,5,35,18,0,0,1,1,22.0,1,-75.02615503445328,39.862461718911234
7,3.4657359027997265,5,0,1,3.5553480614894135,1,1,2,35,4,1,1,1,3,16.0,1,-75.0943691931667,39.848025142665875
7,3.5263605246161616,5,0,1,3.6888794541139363,1,0,5,35,30,0,0,1,1,20.0,1,-74.89925309026455,39.850260604492185
14,4.07753744390572,5,0,1,3.4339872044851463,1,1,5,35,30,0,0,1,1,14.0,1,-74.96489419387001,39.78589353557311
3,3.091042453358316,2,0,1,3.9889840465642745,1,1,5,35,30,0,0,1,1,22.0,1,-74.9584627950205,39.87038554672994
4,3.091042453358316,5,1,1,3.871201010907891,1,1,5,35,30,0,0,1,1,23.0,1,-74.98551071759138,39.79777580701125
7,3.6375861597263857,5,1,0,3.8501476017100584,0,1,5,35,30,0,0,1,1,0.0,1,-75.00396200481451,39.943443192510465
7,3.2188758248682006,5,1,0,3.1780538303479458,0,0,2,35,30,0,0,1,1,19.0,1,-75.0347333069502,39.77907915893938
7,3.4657359027997265,5,1,1,3.4011973816621555,0,1,5,35,30,0,0,1,1,21.0,1,-75.02226057874411,39.847422843524114
3,3.332204510175204,2,0,1,3.713572066704308,1,1,2,35,30,0,0,1,1,8.0,1,-74.94942564656432,39.86015849904476
7,3.5263605246161616,2,0,1,3.8066624897703196,1,1,2,14,18,0,0,1,1,11.0,2,-75.00696810334401,39.899413109644904
12,3.871201010907891,2,0,1,3.9889840465642745,0,1,2,35,18,0,0,1,1,0.0,2,-74.990652785605,39.86930256586031
13,3.332204510175204,2,0,1,2.8903717578961645,0,1,2,35,30,0,0,1,1,20.0,2,-75.02006286001767,39.87888074899331
7,3.1780538303479458,5,0,0,3.367295829986474,1,1,2,35,4,1,1,1,3,22.0,2,-75.05732256687138,39.827185857257554
10,4.2626798770413155,2,0,1,3.4011973816621555,0,1,2,35,7,1,0,1,5,12.0,2,-75.0793176673329,39.82823683627333
20,3.6375861597263857,5,1,1,3.5263605246161616,1,1,5,23,0,0,0,1,1,13.0,2,-74.98896841285641,39.84745430174305
8,3.367295829986474,5,1,1,3.6635616461296463,1,1,2,35,1,1,1,0,12,10.0,2,-75.03089544498224,39.92394957895686
14,4.110873864173311,2,0,1,3.6635616461296463,1,1,2,35,30,0,0,1,1,10.0,2,-74.93731390195781,39.865834756795884
7,3.1354942159291497,2,0,1,3.2188758248682006,1,1,2,35,7,1,0,1,5,13.0,2,-74.95444982254932,39.971563788183616
3,3.6888794541139363,2,0,0,3.4339872044851463,1,1,2,35,1,1,1,0,12,11.0,8,-74.74018934481617,39.53095384079167
3,3.6888794541139363,2,0,0,3.4339872044851463,1,1,2,35,7,1,0,1,5,14.0,8,-74.71668223138172,39.532828734743816
14,4.02535169073515,5,0,1,3.1780538303479458,1,1,5,35,30,0,0,1,1,6.0,2,-74.99507703923388,39.84270252913719
14,4.174387269895637,5,0,1,3.295836866004329,0,1,5,35,1,1,1,0,12,23.0,8,-74.74535526877362,39.5851494531035
7,3.1354942159291497,5,0,1,3.4011973816621555,1,3,4,31,18,0,0,1,1,0.0,2,-74.94735037576253,39.89228865176798
3,3.4339872044851463,5,0,1,3.332204510175204,1,1,5,24,30,0,0,1,1,6.0,2,-75.01766381014988,39.90065047163165
24,3.6888794541139363,5,0,1,3.828641396489095,1,1,5,35,20,0,0,1,11,12.0,8,-74.68039421434312,39.47967255399373
12,3.4657359027997265,5,0,1,3.5553480614894135,0,0,2,35,30,0,0,1,1,14.0,2,-75.15148666362744,39.99840112541978
7,3.5553480614894135,5,0,1,3.6635616461296463,1,1,5,37,18,0,0,1,1,21.0,2,-74.98766661668738,39.83963609841057
1,3.367295829986474,2,1,1,3.4011973816621555,1,1,2,35,30,0,0,1,1,4.0,2,-75.09436652142857,39.85514173377381
14,4.02535169073515,5,1,1,3.367295829986474,1,1,5,35,30,0,0,1,1,18.0,2,-74.9994996008409,39.816997229514925
7,3.4657359027997265,5,0,1,3.6375861597263857,1,1,5,14,18,0,0,1,1,21.0,2,-74.91584675281072,39.79355820131176
7,3.2188758248682006,2,0,1,3.295836866004329,1,1,2,35,30,0,0,1,1,20.0,2,-74.99303427099002,39.87409509634585
17,3.091042453358316,2,0,1,3.6109179126442243,1,1,2,35,0,0,0,1,1,15.0,2,-75.02573866506589,39.85843404290125
8,3.2188758248682006,5,0,1,3.258096538021482,1,1,5,35,30,0,0,1,1,23.0,3,-75.04005886302646,39.87288205420674
3,3.1780538303479458,2,1,1,3.091042453358316,0,0,5,35,30,0,0,1,1,4.0,3,-74.96182178445376,39.81754739677134
7,3.1780538303479458,2,0,1,3.295836866004329,1,1,2,35,30,0,0,1,1,15.0,3,-75.03174915284343,39.88569814680124
3,3.4011973816621555,2,1,1,3.332204510175204,0,1,5,35,30,0,0,1,1,0.0,3,-75.06901907869185,39.8275352868096
8,3.1780538303479458,5,0,1,3.713572066704308,0,1,5,35,30,0,0,1,1,22.0,3,-75.06635031798542,39.8876041212136
3,3.5553480614894135,5,1,1,3.58351893845611,0,1,5,35,30,0,0,1,1,21.0,3,-74.98901913765775,39.91202671230245
3,3.332204510175204,5,0,1,3.4011973816621555,1,1,2,35,30,0,0,1,1,12.0,3,-74.96967948248745,39.89745406613028
7,3.2188758248682006,5,0,0,3.332204510175204,1,1,2,35,30,0,0,1,1,14.0,3,-75.01800706186225,39.89272951684817
3,3.1354942159291497,2,0,1,3.258096538021482,1,1,2,35,30,0,0,1,1,4.0,3,-75.05577283905566,39.91321009785525
3,3.1780538303479458,2,0,1,2.995732273553991,0,1,2,35,30,0,0,1,1,8.0,3,-75.00268530796046,39.886697233048174
1,3.8501476017100584,5,0,1,2.995732273553991,1,0,5,39,0,0,0,1,1,11.0,3,-75.0056784186529,39.93985897208097
7,3.1780538303479458,2,0,1,3.4011973816621555,1,0,5,35,18,0,0,1,1,9.0,3,-75.03187531373321,39.83569979702275
3,4.127134385045092,2,0,1,4.1588830833596715,1,1,2,35,30,0,0,1,1,21.0,3,-75.09721545942132,39.74854728536949
3,4.276666119016055,5,0,1,4.127134385045092,0,1,5,35,30,0,0,1,1,1.0,3,-75.07800241985016,39.87768889925635
3,3.4011973816621555,5,0,1,3.332204510175204,1,1,5,35,30,0,0,1,1,16.0,3,-74.89950923854548,39.868378795126205
3,3.1780538303479458,5,0,0,3.8066624897703196,1,0,5,35,30,0,0,1,1,22.0,3,-75.0076785198688,39.78568129788377
8,3.1354942159291497,2,0,1,3.1354942159291497,0,1,2,35,18,0,0,1,1,11.0,3,-74.9821129649792,39.826446061750886
