relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
1,3.6375861597263857,5,1,1,3.713572066704308,1,1,5,35,21,1,1,1,13,6.0,8.0,-74.67906167924174,39.87527815110443
23,3.4339872044851463,5,0,1,3.4965075614664802,1,1,2,35,1,1,1,0,12,22.0,9.0,-74.6187536540966,39.89955155812641
20,4.5217885770490405,5,1,1,3.4339872044851463,1,0,5,35,1,1,1,0,12,15.0,9.0,-74.65766456605633,39.85662603951835
1,3.9512437185814275,5,0,1,4.248495242049359,1,1,5,35,1,1,1,0,12,21.0,9.0,-74.66353343089227,39.87663325611229
20,4.2626798770413155,5,0,1,3.4339872044851463,1,0,5,13,21,1,1,1,13,4.0,9.0,-74.69204248782528,39.821558716662885
20,4.2626798770413155,5,0,1,3.4339872044851463,1,0,5,13,21,1,1,1,13,4.0,9.0,-74.65064095753624,39.784029011890574
20,4.0943445622221,2,1,3,3.8501476017100584,1,0,5,10,37,1,0,0,12,11.0,9.0,-74.65444932514495,39.89182911176011
24,3.6635616461296463,2,1,1,4.02535169073515,0,1,2,22,30,0,0,1,1,23.0,10.0,-74.61027380008201,39.84936773000793
20,3.6635616461296463,5,1,1,3.7612001156935624,1,0,2,25,4,1,1,1,3,9.0,10.0,-74.79882140278363,39.75326973482219
3,3.258096538021482,2,0,2,3.258096538021482,1,2,2,25,26,0,0,1,15,0.0,11.0,-74.7605215851098,39.8810826808693
3,3.4965075614664802,2,0,1,3.4011973816621555,0,1,2,25,30,0,0,1,1,12.0,11.0,-74.68063445707257,39.921863406766825
1,2.8903717578961645,2,0,1,2.995732273553991,1,0,5,25,26,0,0,1,15,23.0,2.0,-74.600086989465,39.58342865005614
24,3.4657359027997265,5,0,1,3.6109179126442243,0,0,5,25,34,1,1,0,12,11.0,2.0,-74.60783005664875,39.4856143680976
1,4.007333185232471,1,0,1,4.143134726391533,0,1,5,35,18,0,0,1,1,21.0,2.0,-74.68247222132538,39.518212246644474
3,3.295836866004329,5,0,1,3.258096538021482,1,1,5,35,30,0,0,1,1,3.0,2.0,-74.7695124517442,39.46172025803607
22,4.499809670330265,1,1,1,4.1588830833596715,0,1,5,35,34,1,1,0,12,8.0,2.0,-74.66119956070764,39.507359765033094
3,3.258096538021482,5,0,1,3.332204510175204,1,1,2,35,30,0,0,1,1,9.0,2.0,-74.71077506442107,39.492018680814084
8,4.430816798843313,1,1,1,4.1588830833596715,0,1,1,35,1,1,1,0,12,14.0,1.0,-74.69725099320942,39.5438471298746
24,4.48863636973214,5,0,1,4.127134385045092,1,1,5,35,31,0,0,1,15,17.0,2.0,-74.69650418408285,39.53124749926567
20,3.332204510175204,5,0,1,2.9444389791664403,1,1,2,35,36,1,1,0,12,0.0,2.0,-74.63233282216838,39.55138223167247
20,3.332204510175204,5,0,1,2.9444389791664403,1,1,2,35,36,1,1,0,12,0.0,2.0,-74.66476949194315,39.50579220867411
3,3.4657359027997265,2,0,1,3.871201010907891,1,1,2,35,30,0,0,1,1,17.0,12.0,-74.71517123460818,39.85559847677526
