data_year,weapon_id,offense_id,nibrs_weapon_id
2022,41,189366029,
2022,41,189366037,
2022,41,190863904,
2022,41,192425815,
2022,1,192425816,
2022,21,192425825,
2022,41,192425830,
2022,31,192425832,
2022,41,194328464,
2022,41,194328468,
2022,41,194328471,
2022,41,194328472,
2022,41,194328477,
2022,38,195878774,
2022,3,195881227,
2022,3,188038587,
2022,41,195878792,
2022,41,195878794,
2022,42,190722053,
2022,41,202035348,
2022,42,188519655,
2022,41,188677862,
2022,3,189464245,
2022,41,188038589,
2022,21,192059153,
2022,21,192059154,
2022,3,189265514,
2022,3,189455599,
2022,41,188817324,
2022,41,188129187,
2022,41,202035354,
2022,41,202035356,
2022,31,188655277,
2022,41,202035358,
2022,41,189111596,
2022,42,202035363,
2022,42,190122374,
2022,41,202035365,
2022,42,202035366,
2022,42,202035368,
2022,41,202035369,
2022,21,194315832,
2022,41,202035375,
2022,41,202829368,
2022,41,202035377,
2022,39,194315833,
2022,41,202035379,
2022,41,188129190,
2022,9,202035384,
2022,41,189815461,
2022,39,188655278,
2022,42,202035388,
2022,39,189111597,
2022,41,202035389,
2022,41,188129192,
2022,42,197411979,
2022,41,197411982,
2022,42,189464246,
2022,41,197411989,
2022,38,197411990,
2022,21,197185053,
2022,41,189265515,
2022,41,197411995,
2022,41,188800436,
2022,41,188655279,
2022,41,197412000,
2022,41,197412001,
2022,41,189265516,
2022,21,189265517,
2022,41,190238702,
2022,41,188423860,
2022,41,188910159,
2022,42,188817328,
2022,41,188817329,
2022,41,188796579,
2022,41,188423861,
2022,3,188423862,
2022,42,198433321,
2022,42,188743055,
2022,42,188423865,
2022,41,190561547,
2022,3,189001721,
2022,41,191134886,
2022,41,189277039,
2022,41,197412003,
2022,41,188878960,
2022,41,197412005,
2022,39,189001722,
2022,42,188796587,
2022,41,199318421,
2022,41,197456599,
2022,41,197456600,
2022,41,197456601,
2022,41,190048622,
2022,41,197456602,
2022,41,189054551,
2022,41,197456606,
2022,38,197456607,
2022,41,197456616,
2022,3,197456623,
2022,41,197456624,
2022,41,197456632,
2022,21,197456633,
2022,41,197456644,
2022,41,197456651,
2022,39,197759576,
2022,41,197759616,
2022,41,197759702,
2022,42,197759890,
2022,41,197760277,
2022,42,197760356,
2022,41,197760405,
2022,42,189423689,
2022,39,197760670,
2022,21,197760853,
2022,3,188910164,
2022,42,194315834,
2022,41,188655288,
2022,3,189265520,
2022,21,194315838,
2022,42,189423690,
2022,21,190707446,
2022,42,190453886,
2022,42,194315839,
2022,41,189001725,
2022,41,197760991,
2022,41,190041078,
2022,41,189234208,
2022,38,197761180,
2022,42,198983442,
2022,41,198983444,
2022,41,198983445,
2022,41,198983451,
2022,41,198983453,
2022,3,198983455,
2022,42,198983457,
2022,42,198983458,
2022,41,198983459,
2022,41,198983468,
2022,41,198983469,
2022,41,198983470,
2022,41,198983471,
2022,21,198983480,
2022,21,198983481,
2022,31,199671968,
2022,41,199671971,
2022,41,199671974,
2022,41,199671980,
2022,39,199671985,
2022,1,199925378,
2022,41,199925382,
2022,41,199925385,
2022,41,199925388,
2022,42,199925398,
2022,41,182982186,
2022,41,182982210,
2022,21,182982220,
2022,42,191134887,
2022,41,182982244,
2022,31,188817341,
2022,21,188890894,
2022,38,182982258,
2022,41,182982263,
2022,39,188796594,
2022,39,182982290,
2022,31,189265525,
2022,31,189265529,
2022,39,188817343,
2022,41,182982319,
2022,41,190630373,
2022,41,182982348,
2022,41,182982354,
2022,41,182982368,
2022,41,182982381,
2022,41,188796597,
2022,39,188890896,
2022,42,188830464,
2022,41,190722054,
2022,41,189001732,
2022,41,189001733,
2022,41,188830469,
2022,41,188817346,
2022,3,188817351,
2022,1,182982386,
2022,41,182982399,
2022,41,182982411,
2022,41,182982413,
2022,41,189197160,
2022,41,182982457,
2022,41,182982474,
2022,41,182982476,
2022,41,182982556,
2022,41,182982563,
2022,42,189105575,
2022,41,182982592,
2022,42,182764330,
2022,41,182764358,
2022,39,182764367,
2022,41,182764377,
2022,41,182764379,
2022,41,192187399,
2022,21,190129605,
2022,3,199174478,
2022,3,188830476,
2022,39,188910166,
2022,39,182764383,
2022,39,182764434,
2022,3,182764440,
2022,21,189060853,
2022,3,182764455,
2022,41,182764456,
2022,41,192096072,
2022,41,182764469,
2022,39,182764472,
2022,42,182764474,
2022,21,190408722,
2022,41,182764493,
2022,42,190122377,
2022,3,197158937,
2022,21,182764502,
2022,3,197158938,
2022,21,189001758,
2022,21,191659835,
2022,41,182764514,
2022,41,182764525,
2022,21,191659836,
2022,41,182764527,
2022,21,189001767,
2022,21,189001768,
2022,3,189193569,
2022,41,182764544,
2022,42,182764548,
2022,41,182764554,
2022,41,191134891,
2022,3,190129606,
2022,41,184075546,
2022,3,190129607,
2022,42,194339395,
2022,41,184075549,
2022,41,184075553,
2022,3,190129608,
2022,41,189001780,
2022,41,184075559,
2022,41,189265534,
2022,39,184075568,
2022,21,189001781,
2022,39,189001783,
2022,41,189197164,
2022,42,184075576,
2022,41,184075577,
2022,21,184075579,
2022,21,184075590,
2022,41,184075596,
2022,9,184075602,
2022,41,184075603,
2022,41,184075608,
2022,38,184075615,
2022,41,184075617,
2022,41,184075620,
2022,42,184075624,
2022,41,184075637,
2022,39,184075657,
2022,41,184075663,
2022,41,184075670,
2022,38,184075687,
2022,39,184075688,
2022,41,184075691,
2022,41,184075708,
2022,42,184075715,
2022,42,184075725,
2022,42,185283262,
2022,41,185283274,
2022,41,185283276,
2022,38,185283287,
2022,42,185283288,
2022,41,185283298,
2022,41,185283324,
2022,41,185283330,
2022,3,185283335,
2022,21,185283338,
2022,21,185283339,
2022,41,185283342,
2022,41,194315847,
2022,21,190707448,
2022,41,191412282,
2022,41,185283371,
2022,41,185283378,
2022,38,189267849,
2022,41,185283384,
2022,42,185283393,
2022,41,185283396,
2022,41,185283407,
2022,41,185283416,
2022,42,185283417,
2022,41,185283424,
2022,41,185283434,
2022,41,185283439,
2022,41,187734394,
2022,42,187734395,
2022,41,187734428,
2022,41,187734432,
2022,41,187734453,
2022,41,187734461,
2022,37,187734462,
2022,41,187734465,
2022,41,187734471,
2022,41,189265539,
2022,41,187734493,
2022,41,187734507,
2022,39,187734519,
2022,41,187734537,
2022,41,187734541,
2022,41,187734543,
2022,41,187734552,
2022,41,187734557,
2022,41,187734558,
2022,3,187734566,
2022,41,187734570,
2022,42,187734572,
2022,42,187734584,
2022,39,187734585,
2022,39,187734590,
2022,41,187734604,
2022,41,190701118,
2022,41,190701121,
2022,42,189060858,
2022,41,190691723,
2022,41,189105581,
2022,41,189265540,
2022,31,190701135,
2022,41,190701135,
2022,3,197137822,
2022,41,189815467,
2022,21,190701140,
2022,21,190701141,
2022,31,190701143,
2022,41,189847982,
2022,42,196398827,
2022,21,190701149,
2022,41,190701150,
2022,3,189423705,
2022,42,189847984,
2022,41,190701156,
2022,31,189060863,
2022,41,190701162,
2022,1,194315848,
2022,41,190701165,
2022,41,190701166,
2022,3,189111601,
2022,41,190701171,
2022,41,199318422,
2022,41,190701175,
2022,41,189455602,
2022,41,189197166,
2022,3,198433329,
2022,41,190701191,
2022,38,189197167,
2022,41,190437988,
2022,21,189105595,
2022,41,190701194,
2022,21,189105596,
2022,3,190238705,
2022,41,191015625,
2022,39,198433332,
2022,41,189277045,
2022,41,189423709,
2022,3,190722058,
2022,3,198433334,
2022,3,198433335,
2022,38,189267857,
2022,39,189265548,
2022,41,198433336,
2022,38,189423714,
2022,41,191649462,
2022,42,191134893,
2022,41,190408723,
2022,32,189265551,
2022,38,189847987,
2022,21,189267859,
2022,3,189371731,
2022,3,189993360,
2022,41,198998938,
2022,42,191134895,
2022,21,191015628,
2022,41,190701209,
2022,39,190416800,
2022,42,190701212,
2022,41,189265553,
2022,41,190701219,
2022,41,190701221,
2022,41,189298013,
2022,41,189265555,
2022,41,189313528,
2022,41,190701228,
2022,41,190701239,
2022,41,190701240,
2022,41,190701247,
2022,41,190701252,
2022,39,190701253,
2022,41,190701262,
2022,41,190701269,
2022,41,190701273,
2022,41,190701278,
2022,41,190701295,
2022,39,190701304,
2022,41,190701309,
2022,41,192069530,
2022,42,192069549,
2022,41,192069553,
2022,41,192069556,
2022,21,192069557,
2022,41,192069564,
2022,41,189423717,
2022,41,189298014,
2022,41,189298015,
2022,41,189265556,
2022,41,189265557,
2022,41,192069599,
2022,41,192069609,
2022,39,192069619,
2022,39,192069620,
2022,41,192069632,
2022,41,192069647,
2022,3,192069648,
2022,41,192069650,
2022,41,192069651,
2022,41,192069654,
2022,41,192069656,
2022,39,192069657,
2022,41,192069662,
2022,21,192069674,
2022,41,192069674,
2022,21,192069675,
2022,41,192069675,
2022,41,192069684,
2022,42,192069699,
2022,41,194328520,
2022,3,194328525,
2022,41,196945598,
2022,3,194328537,
2022,41,194328541,
2022,41,194328548,
2022,41,194328556,
2022,41,194328557,
2022,3,194328592,
2022,41,194328602,
2022,41,194328603,
2022,39,189267863,
2022,3,189847991,
2022,41,194328629,
2022,41,194328630,
2022,41,189432259,
2022,21,194328633,
2022,41,194315853,
2022,42,189425502,
2022,41,189455604,
2022,39,194315854,
2022,42,191412284,
2022,41,189432260,
2022,3,189371734,
2022,39,194328651,
2022,3,189423727,
2022,41,194328656,
2022,41,194328659,
2022,39,189432261,
2022,38,194328667,
2022,38,194328668,
2022,41,189423729,
2022,42,190129619,
2022,41,190285241,
2022,41,189298016,
2022,41,189298017,
2022,41,190453888,
2022,39,190285243,
2022,41,190129621,
2022,41,194328684,
2022,41,189993366,
2022,21,189423735,
2022,41,189847993,
2022,41,198433337,
2022,3,198433338,
2022,41,194315856,
2022,39,194315858,
2022,41,195131884,
2022,21,189423737,
2022,39,195131895,
2022,3,194315859,
2022,41,195131896,
2022,41,189425504,
2022,3,189425505,
2022,39,191412286,
2022,38,190129624,
2022,21,190129625,
2022,41,194315860,
2022,41,189425508,
2022,41,195131919,
2022,41,189993367,
2022,42,203212969,
2022,41,195131930,
2022,41,195131936,
2022,42,189423749,
2022,3,195131949,
2022,3,189847995,
2022,3,190184644,
2022,41,195131966,
2022,41,195131968,
2022,41,195131970,
2022,42,195131974,
2022,41,195131979,
2022,41,195131983,
2022,41,195131997,
2022,41,195132003,
2022,42,195132005,
2022,41,195132010,
2022,39,195132026,
2022,41,195132032,
2022,41,195132039,
2022,41,195132050,
2022,41,195132056,
2022,3,195132057,
2022,3,195132083,
2022,3,189432271,
2022,21,189423754,
2022,41,198433342,
2022,41,189455605,
2022,41,196945630,
2022,41,189993372,
2022,38,196945638,
2022,42,190184645,
2022,38,190129633,
2022,41,190630379,
2022,41,189455606,
2022,41,189993375,
2022,39,195466555,
2022,42,189464263,
2022,42,190285250,
2022,39,194315864,
2022,41,189464268,
2022,41,199972374,
2022,3,191001032,
2022,41,194315866,
2022,39,190233162,
2022,42,190437992,
2022,41,189464269,
2022,41,190129635,
2022,31,190581065,
2022,41,189993380,
2022,41,191134901,
2022,41,190285253,
2022,3,190437996,
2022,41,190129637,
2022,41,192096077,
2022,41,190285254,
2022,41,190544189,
2022,41,190048638,
2022,41,190683231,
2022,31,190233165,
2022,31,190233166,
2022,1,201064164,
2022,41,190285255,
2022,39,189993385,
2022,39,196945646,
2022,42,192187403,
2022,31,190129641,
2022,41,196945655,
2022,31,190129642,
2022,3,194315872,
2022,42,191134903,
2022,41,196945666,
2022,41,196945669,
2022,3,190769794,
2022,3,196945680,
2022,21,196945680,
2022,41,196945694,
2022,39,196945724,
2022,39,196945730,
2022,1,196945732,
2022,41,196945738,
2022,31,196945754,
2022,41,196945766,
2022,41,196945777,
2022,39,196945788,
2022,38,196945802,
2022,38,196945803,
2022,41,196945813,
2022,42,200975418,
2022,39,200975429,
2022,41,200975439,
2022,41,200975449,
2022,38,200975455,
2022,39,200975458,
2022,32,200975459,
2022,42,200975464,
2022,41,200975465,
2022,41,200975498,
2022,42,194315874,
2022,39,200975507,
2022,42,190238716,
2022,41,190184656,
2022,41,200975526,
2022,42,190184657,
2022,21,190048648,
2022,41,200975539,
2022,41,200975545,
2022,39,200975552,
2022,41,200975564,
2022,41,194315875,
2022,42,190129646,
2022,42,190129650,
2022,42,195873274,
2022,41,190233167,
2022,21,190184662,
2022,41,199972375,
2022,41,190769797,
2022,41,202740191,
2022,41,190184664,
2022,42,190184665,
2022,41,190581076,
2022,41,190285267,
2022,42,190683238,
2022,41,194331401,
2022,42,190285268,
2022,41,190285269,
2022,41,195333710,
2022,41,194331407,
2022,41,194331408,
2022,3,196398830,
2022,41,194331412,
2022,41,194331413,
2022,41,194331416,
2022,9,196398830,
2022,39,196398830,
2022,3,196398831,
2022,39,191134908,
2022,41,190285279,
2022,42,190581077,
2022,39,198433344,
2022,41,190438000,
2022,41,190561549,
2022,41,190438001,
2022,42,190453894,
2022,39,194315882,
2022,41,190630383,
2022,3,194315883,
2022,41,190630384,
2022,39,190285286,
2022,41,190285288,
2022,5,198069711,
2022,1,198069712,
2022,42,190438003,
2022,38,190674377,
2022,41,190581093,
2022,1,194315890,
2022,3,197158940,
2022,42,190623307,
2022,21,190122409,
2022,41,190122410,
2022,41,190713957,
2022,39,191134916,
2022,42,190122422,
2022,41,190707464,
2022,38,194315895,
2022,41,190122428,
2022,38,194315896,
2022,41,190122429,
2022,31,190453901,
2022,41,190438007,
2022,41,202168605,
2022,1,191807196,
2022,3,190122452,
2022,41,190769806,
2022,41,192187411,
2022,41,191835891,
2022,42,190122462,
2022,42,190122464,
2022,41,190179336,
2022,41,190179339,
2022,41,190722075,
2022,39,190179346,
2022,42,190179353,
2022,41,190179357,
2022,41,190179366,
2022,41,190179392,
2022,41,190179403,
2022,41,190179415,
2022,42,190179420,
2022,41,190179421,
2022,31,190179426,
2022,31,190179427,
2022,41,190179428,
2022,41,190179431,
2022,32,190179435,
2022,41,190179440,
2022,3,190179464,
2022,38,190863944,
2022,41,190674381,
2022,42,190863947,
2022,41,194315904,
2022,42,198064282,
2022,39,190863958,
2022,42,190630398,
2022,41,191835894,
2022,42,194331797,
2022,42,190707471,
2022,41,194331799,
2022,38,194331811,
2022,1,194331815,
2022,41,194331821,
2022,41,194331825,
2022,31,194331831,
2022,41,194331838,
2022,37,194331849,
2022,41,195623557,
2022,38,195623561,
2022,42,197412018,
2022,41,197412019,
2022,39,189366055,
2022,31,189366060,
2022,31,189366061,
2022,41,190769809,
2022,41,190630401,
2022,41,194315905,
2022,41,190581108,
2022,3,196484373,
2022,41,190674382,
2022,41,194315906,
2022,39,194315907,
2022,42,191134921,
2022,31,190769812,
2022,42,194315909,
2022,42,194315910,
2022,42,190683255,
2022,42,190630406,
2022,42,197158941,
2022,41,190713959,
2022,41,190722078,
2022,41,190707484,
2022,41,192457680,
2022,41,190869320,
2022,31,194315911,
2022,42,194315912,
2022,31,194315913,
2022,3,191001035,
2022,39,197269546,
2022,39,189366063,
2022,42,190769820,
2022,1,191001036,
2022,3,203212973,
2022,41,191957610,
2022,42,190777946,
2022,41,189366072,
2022,41,189366074,
2022,41,189366086,
2022,21,189366094,
2022,38,189366096,
2022,41,189366103,
2022,41,189366104,
2022,38,189366113,
2022,41,189366116,
2022,38,189366131,
2022,38,189366132,
2022,41,189366135,
2022,42,189366139,
2022,38,189366151,
2022,41,189366154,
2022,41,189366156,
2022,41,189366158,
2022,41,190769826,
2022,3,189366162,
2022,3,189366163,
2022,41,189366164,
2022,42,189366165,
2022,1,189366167,
2022,41,189366172,
2022,41,190769827,
2022,41,189366173,
2022,41,189366176,
2022,38,189366180,
2022,38,189366181,
2022,41,189366183,
2022,42,189366185,
2022,42,189366190,
2022,41,196398833,
2022,41,189366195,
2022,41,189366196,
2022,39,189366197,
2022,3,189366199,
2022,3,189366200,
2022,21,200173897,
2022,41,189366206,
2022,3,189366208,
2022,41,189366211,
2022,21,200173898,
2022,41,191412304,
2022,42,189366212,
2022,41,190769829,
2022,41,190959176,
2022,42,189366223,
2022,3,198433346,
2022,41,189366230,
2022,42,189366231,
2022,31,194315933,
2022,41,194315934,
2022,42,191015633,
2022,41,191001047,
2022,21,192187415,
2022,42,198433348,
2022,42,189366232,
2022,41,189366236,
2022,41,189366241,
2022,41,189366254,
2022,42,189366257,
2022,21,189366261,
2022,39,189366275,
2022,41,189366278,
2022,41,189366279,
2022,39,189366283,
2022,39,189366289,
2022,41,189366293,
2022,41,189366306,
2022,42,189366309,
2022,41,194315939,
2022,31,192187417,
2022,42,191134952,
2022,41,191649480,
2022,39,194315943,
2022,41,195115959,
2022,41,194315944,
2022,41,191015644,
2022,41,191134953,
2022,42,195466556,
2022,38,191134954,
2022,41,194315952,
2022,41,191649484,
2022,41,191649485,
2022,3,194315956,
2022,41,194315957,
2022,42,194315958,
2022,41,194315959,
2022,38,191134960,
2022,3,194315961,
2022,39,194315962,
2022,42,192678107,
2022,39,194315965,
2022,3,191134963,
2022,3,191134965,
2022,41,191412309,
2022,41,191807202,
2022,41,191875203,
2022,41,194315968,
2022,41,191845511,
2022,41,192187418,
2022,41,194315972,
2022,42,192457682,
2022,38,191875205,
2022,41,194315979,
2022,38,198064285,
2022,42,189366331,
2022,38,189366332,
2022,21,194315993,
2022,41,189366341,
2022,41,189366345,
2022,38,189366346,
2022,41,194315997,
2022,41,189366350,
2022,41,189366352,
2022,42,189366353,
2022,41,194316005,
2022,41,189366354,
2022,41,189366356,
2022,38,189366366,
2022,42,201367189,
2022,41,189366370,
2022,41,189366375,
2022,41,189366376,
2022,41,189366380,
2022,42,189366381,
2022,41,189366384,
2022,41,189366385,
2022,41,189366386,
2022,41,189366389,
2022,41,189366391,
2022,41,189366392,
2022,41,189366393,
2022,41,189366394,
2022,41,189366396,
2022,41,189366402,
2022,21,189366403,
2022,38,189366405,
2022,21,189366407,
2022,21,189366408,
2022,42,189366410,
2022,7,189366414,
2022,7,189366415,
2022,41,189366428,
2022,41,189366429,
2022,37,189366430,
2022,1,189366434,
2022,41,189366438,
2022,41,189366446,
2022,3,189366447,
2022,9,189366448,
2022,41,189366449,
2022,41,189366457,
2022,42,189366468,
2022,38,189366471,
2022,31,189366472,
2022,31,189366473,
2022,41,189366476,
2022,38,189366481,
2022,41,189366483,
2022,41,189366484,
2022,42,189366490,
2022,41,189366507,
2022,41,189366511,
2022,41,192753177,
2022,41,189366515,
2022,41,192085654,
2022,42,189366517,
2022,41,194316006,
2022,41,191875211,
2022,21,191807208,
2022,1,192085655,
2022,41,189366530,
2022,41,194316009,
2022,41,194316010,
2022,39,192187422,
2022,41,194316011,
2022,41,194316015,
2022,41,189366544,
2022,3,189366545,
2022,39,191875214,
2022,41,189366551,
2022,3,191886750,
2022,9,189366554,
2022,37,189366555,
2022,34,189366558,
2022,38,189366559,
2022,41,189366566,
2022,41,189366572,
2022,41,189366575,
2022,42,189366577,
2022,41,189366589,
2022,38,189366590,
2022,41,189366593,
2022,41,189366597,
2022,3,191886751,
2022,41,191878601,
2022,42,197158944,
2022,3,194316017,
2022,41,191886755,
2022,41,192796782,
2022,41,189366598,
2022,41,189366601,
2022,39,189366604,
2022,41,189366610,
2022,42,189366616,
2022,39,189366622,
2022,39,189366623,
2022,41,189366626,
2022,41,189366627,
2022,38,189366629,
2022,41,189366631,
2022,41,189366643,
2022,41,189366646,
2022,31,189366648,
2022,41,189366651,
2022,31,189366652,
2022,38,189366654,
2022,9,189366655,
2022,9,189366656,
2022,31,189366658,
2022,38,189366664,
2022,3,189366665,
2022,41,194316022,
2022,21,192187425,
2022,21,192187426,
2022,41,192343687,
2022,41,192096092,
2022,41,194316025,
2022,41,191886761,
2022,42,191875218,
2022,41,191886765,
2022,41,192343690,
2022,41,191886768,
2022,41,194316033,
2022,39,191886769,
2022,42,189366675,
2022,41,189366679,
2022,21,189366682,
2022,41,189366686,
2022,41,189366690,
2022,41,189366691,
2022,38,189366695,
2022,41,189366696,
2022,41,189366697,
2022,41,189366698,
2022,41,189366699,
2022,42,189366700,
2022,42,189366702,
2022,42,189366704,
2022,41,189366706,
2022,41,189366709,
2022,41,189366719,
2022,21,189366722,
2022,37,189366723,
2022,41,189366729,
2022,41,192187429,
2022,41,202651592,
2022,41,189366734,
2022,21,189366737,
2022,3,189366753,
2022,31,189366755,
2022,21,189366756,
2022,21,189366757,
2022,39,189366758,
2022,42,189366762,
2022,39,189366765,
2022,41,189366767,
2022,42,189366772,
2022,38,189366779,
2022,41,189366780,
2022,42,189366783,
2022,31,189366788,
2022,42,189366797,
2022,41,189366798,
2022,41,189366799,
2022,21,189366800,
2022,41,189366801,
2022,41,189366802,
2022,21,189366803,
2022,21,189366804,
2022,41,189366805,
2022,41,189366810,
2022,41,189366811,
2022,1,194316037,
2022,41,189366812,
2022,42,192021668,
2022,41,189366815,
2022,38,189366817,
2022,38,189366818,
2022,41,192078591,
2022,42,189366826,
2022,38,189366828,
2022,41,189366829,
2022,39,195873276,
2022,41,189366831,
2022,41,192059156,
2022,41,189366836,
2022,41,189366837,
2022,21,194316048,
2022,41,189366838,
2022,41,189366839,
2022,41,189366841,
2022,21,194316049,
2022,41,194316051,
2022,42,189366844,
2022,41,194316052,
2022,41,189366848,
2022,3,192343693,
2022,31,189366849,
2022,39,189366850,
2022,42,192096095,
2022,41,189366855,
2022,42,194316054,
2022,42,192096096,
2022,31,192085656,
2022,41,192085657,
2022,21,192343695,
2022,21,189366864,
2022,41,189366865,
2022,39,192678115,
2022,41,189366866,
2022,3,192343696,
2022,42,189366870,
2022,3,192343698,
2022,41,192085658,
2022,39,189366872,
2022,41,192187435,
2022,41,192187436,
2022,38,194316062,
2022,39,192425768,
2022,1,189366882,
2022,3,189366883,
2022,41,192343699,
2022,42,192187440,
2022,41,189366888,
2022,41,192187441,
2022,38,189366892,
2022,42,192678117,
2022,41,189366897,
2022,41,189366898,
2022,41,189366899,
2022,21,194316067,
2022,41,192187445,
2022,41,189366905,
2022,3,194339400,
2022,41,189366908,
2022,41,189366912,
2022,41,194316072,
2022,41,194316073,
2022,41,195466557,
2022,41,192343700,
2022,41,189366928,
2022,3,194316076,
2022,41,189366930,
2022,21,189366934,
2022,42,192187454,
2022,41,192678124,
2022,3,194316090,
2022,41,189366949,
2022,42,189366950,
2022,41,189366957,
2022,42,189366959,
2022,41,189366961,
2022,41,192187460,
2022,41,194316091,
2022,42,194316093,
2022,21,189366966,
2022,21,189366967,
2022,41,192796791,
2022,41,189366968,
2022,35,189366969,
2022,39,196398835,
2022,41,192425771,
2022,41,194316110,
2022,41,194316111,
2022,39,194316112,
2022,39,192510553,
2022,3,192616687,
2022,1,192441917,
2022,42,192616688,
2022,38,201294613,
2022,35,189366970,
2022,41,189341929,
2022,41,189341942,
2022,31,189341954,
2022,38,189341958,
2022,38,189341959,
2022,21,189341960,
2022,21,189341961,
2022,31,189341966,
2022,41,189341972,
2022,41,189341973,
2022,38,201294615,
2022,21,192441920,
2022,42,194316118,
2022,42,196194620,
2022,41,194316121,
2022,41,192616697,
2022,41,194316129,
2022,41,194316134,
2022,1,194316136,
2022,41,194316141,
2022,41,192616703,
2022,42,194316144,
2022,41,194316145,
2022,38,194316146,
2022,42,194339403,
2022,3,194316152,
2022,3,194316153,
2022,3,194316154,
2022,3,194316155,
2022,42,194316158,
2022,41,194316163,
2022,41,194316166,
2022,42,201040326,
2022,41,195199538,
2022,41,194316168,
2022,41,194316169,
2022,41,194316170,
2022,3,194316171,
2022,42,194316174,
2022,41,194316175,
2022,3,194316183,
2022,41,194316189,
2022,41,194316193,
2022,41,194316195,
2022,41,202035193,
2022,39,199023465,
2022,41,194316202,
2022,38,194316203,
2022,41,194316204,
2022,39,195881231,
2022,41,194316214,
2022,42,194316215,
2022,42,194316219,
2022,41,194316220,
2022,3,194316227,
2022,41,189341977,
2022,41,189341978,
2022,41,189341980,
2022,42,194316228,
2022,41,189341984,
2022,41,194316231,
2022,41,189341988,
2022,42,194316239,
2022,42,194316242,
2022,41,194316243,
2022,9,194316244,
2022,1,194316245,
2022,21,195115962,
2022,38,194316248,
2022,5,189342014,
2022,41,194316249,
2022,3,194316254,
2022,3,197316107,
2022,41,189342020,
2022,31,189342021,
2022,41,189342022,
2022,41,189342023,
2022,38,189342024,
2022,41,189342028,
2022,41,189342033,
2022,38,191649590,
2022,38,191649591,
2022,39,189342038,
2022,41,189342041,
2022,41,189342050,
2022,31,189342052,
2022,38,189342054,
2022,3,189342055,
2022,3,189342056,
2022,42,189342062,
2022,41,189342064,
2022,42,189342066,
2022,38,191649595,
2022,3,190728530,
2022,21,190728532,
2022,41,194316256,
2022,41,194316257,
2022,21,194316259,
2022,3,194316265,
2022,41,194316268,
2022,42,198406827,
2022,41,194316270,
2022,41,194316271,
2022,42,194316272,
2022,39,194316273,
2022,39,194316274,
2022,21,194316275,
2022,3,194316276,
2022,41,194316283,
2022,42,195873277,
2022,21,194316290,
2022,42,194316291,
2022,21,194316292,
2022,21,194316293,
2022,1,194316298,
2022,41,194316302,
2022,21,194316317,
2022,38,190728533,
2022,41,194316318,
2022,42,194316319,
2022,38,194316322,
2022,38,194316323,
2022,41,194316325,
2022,31,194316327,
2022,21,194316328,
2022,3,194316331,
2022,41,194316334,
2022,3,194316335,
2022,41,194316336,
2022,41,194316340,
2022,41,194316344,
2022,41,194316350,
2022,41,194316352,
2022,41,194316353,
2022,41,194316360,
2022,3,202951577,
2022,41,194316364,
2022,41,194316365,
2022,3,194316366,
2022,42,195638853,
2022,3,194316370,
2022,3,194316371,
2022,39,196398841,
2022,42,194316375,
2022,41,194316376,
2022,41,194316383,
2022,3,194316387,
2022,41,196806300,
2022,21,194316399,
2022,41,194316402,
2022,41,194316405,
2022,39,196684573,
2022,41,194316410,
2022,41,194316411,
2022,41,194316416,
2022,42,194316419,
2022,21,194316429,
2022,41,194316434,
2022,3,194316437,
2022,41,194316442,
2022,41,194316443,
2022,3,195987858,
2022,3,195987859,
2022,41,194316446,
2022,21,194316447,
2022,21,194316448,
2022,42,194316449,
2022,41,194316450,
2022,41,195199546,
2022,41,194316461,
2022,41,194316467,
2022,21,194316474,
2022,1,194316476,
2022,42,194316479,
2022,41,194316480,
2022,42,194316485,
2022,39,194316486,
2022,41,194764297,
2022,41,194316488,
2022,42,194764298,
2022,21,194764299,
2022,41,194764300,
2022,3,199851526,
2022,41,198311693,
2022,41,194316504,
2022,41,194764301,
2022,21,194316511,
2022,21,194316512,
2022,41,194316513,
2022,41,197158946,
2022,41,194316515,
2022,3,197428797,
2022,41,194316521,
2022,3,194316526,
2022,38,194316530,
2022,41,194316536,
2022,41,195873281,
2022,41,194316545,
2022,3,194316559,
2022,21,194316560,
2022,21,194316561,
2022,42,194316562,
2022,41,194316563,
2022,41,195284093,
2022,42,194316566,
2022,21,198433357,
2022,21,194744784,
2022,21,194744785,
2022,42,194316577,
2022,21,194316579,
2022,41,195154006,
2022,39,194316581,
2022,41,197316113,
2022,41,190728541,
2022,42,190728542,
2022,39,190728543,
2022,42,190728545,
2022,3,190728546,
2022,41,190728549,
2022,41,190728553,
2022,42,194316588,
2022,41,195429539,
2022,41,194316590,
2022,21,194316593,
2022,21,195369720,
2022,41,194316595,
2022,3,195171882,
2022,3,195171883,
2022,41,194316596,
2022,3,201071853,
2022,3,201071854,
2022,41,194316599,
2022,3,200994729,
2022,3,200994730,
2022,42,194316608,
2022,41,194316610,
2022,41,194316611,
2022,31,194316613,
2022,39,194316620,
2022,3,198433359,
2022,41,194316626,
2022,41,190728558,
2022,42,194316627,
2022,39,194316628,
2022,41,194316629,
2022,42,194609221,
2022,41,194316638,
2022,41,190728566,
2022,31,190728567,
2022,3,194764304,
2022,41,195375213,
2022,41,194316654,
2022,3,195350765,
2022,39,194764305,
2022,42,194339410,
2022,39,194316656,
2022,41,196176237,
2022,41,195115972,
2022,41,194316657,
2022,41,196484375,
2022,21,195873285,
2022,21,195873286,
2022,41,194316668,
