data_year,victim_id,offense_id
2022,163951221,178235041
2022,163951223,178235043
2022,163951224,178235044
2022,163951225,178235045
2022,163951227,178235047
2022,164035586,178322923
2022,163951228,178235048
2022,163951230,178235050
2022,163951231,178235051
2022,163951232,178235052
2022,164035587,178322924
2022,163951233,178235053
2022,163951234,178235054
2022,163951236,178235056
2022,163951237,178235057
2022,163951240,178235059
2022,163951242,178235061
2022,164035588,178322925
2022,163951243,178235062
2022,163951245,178235064
2022,163951246,178235065
2022,163951247,178235066
2022,163951248,178235067
2022,163951249,178235068
2022,163951251,178235070
2022,163951252,178235071
2022,163951253,178235072
2022,163951254,178235073
2022,164035590,178322927
2022,163951255,178235074
2022,163951257,178235076
2022,163951258,178235077
2022,163951260,178235079
2022,163951261,178235080
2022,163951265,178235082
2022,163951266,178235083
2022,163951267,178235084
2022,163951268,178235085
2022,163951269,178235086
2022,163951271,178235088
2022,163951272,178235089
2022,163951273,178235090
2022,163951274,178235091
2022,163951275,178235092
2022,163951276,178235093
2022,163951277,178235094
2022,163951279,178235096
2022,163951280,178235097
2022,163951282,178235099
2022,163951283,178235100
2022,163951284,178235101
2022,163951286,178235103
2022,164742484,179023386
2022,164922863,179205850
2022,164922864,179205851
2022,164922865,179205852
2022,164922866,179205853
2022,164922867,179205854
2022,164922868,179205855
2022,164922869,179205856
2022,164922872,179205859
2022,164922873,179205860
2022,164922874,179205861
2022,164922875,179205862
2022,164922876,179205863
2022,164922877,179205864
2022,164922878,179205865
2022,164922879,179205867
2022,164922880,179205866
2022,164922881,179205868
2022,164922882,179205869
2022,164922883,179205870
2022,164922885,179205872
2022,164922886,179205873
2022,164922887,179205874
2022,164922888,179205875
2022,164922889,179205876
2022,164922890,179205877
2022,164922891,179205878
2022,164922892,179205879
2022,164922893,179205880
2022,164922894,179205881
2022,164922895,179205882
2022,164922896,179205883
2022,164922897,179205884
2022,164922898,179205885
2022,164922899,179205886
2022,164922900,179205887
2022,164922901,179205888
2022,164922902,179205889
2022,164922904,179205891
2022,164922905,179205892
2022,164922906,179205893
2022,164922907,179205894
2022,164922908,179205895
2022,164922909,179205896
2022,164922910,179205897
2022,164922911,179205898
2022,164922912,179205899
2022,164922913,179205900
2022,164922914,179205901
2022,164922915,179205902
2022,164922916,179205903
2022,164922917,179205904
2022,164922918,179205905
2022,164922919,179205906
2022,164922920,179205907
2022,164922921,179205908
2022,165264215,179550465
2022,165264216,179550466
2022,165264217,179550467
2022,165264218,179550468
2022,165264219,179550469
2022,169837746,184168547
2022,165264220,179550470
2022,165264221,179550471
2022,165264222,179550472
2022,165264223,179550473
2022,169837747,184168548
2022,165264224,179550474
2022,169837748,184168549
2022,165264225,179550475
2022,169837749,184168550
2022,165264226,179550476
2022,169837750,184168551
2022,165264227,179550477
2022,165264228,179550478
2022,169837751,184168552
2022,165264229,179550479
2022,169837752,184168553
2022,165264230,179550480
2022,169837753,184168554
2022,165264231,179550481
2022,165264232,179550482
2022,169837754,184168555
2022,165264233,179550483
2022,169837755,184168556
2022,165264234,179550484
2022,169902385,184231871
2022,165264235,179550485
2022,165264236,179550486
2022,169902386,184231872
2022,165264237,179550487
2022,169902387,184231872
2022,165264240,179550490
2022,169902388,184231873
2022,165264241,179550491
2022,169902389,184231874
2022,165264242,179550492
2022,165264243,179550493
2022,165264244,179550494
2022,165264245,179550495
2022,165264246,179550496
2022,165264247,179550497
2022,165264248,179550498
2022,165264250,179550500
2022,165264251,179550501
2022,165325217,179613094
2022,165264252,179550502
2022,165264253,179550503
2022,165264254,179550504
2022,165264255,179550505
2022,165264256,179550506
2022,165264257,179550507
2022,165264258,179550508
2022,165264259,179550509
2022,165264260,179550510
2022,165264261,179550511
2022,165264262,179550512
2022,165264263,179550513
2022,165264264,179550514
2022,165264265,179550515
2022,165264266,179550516
2022,165264267,179550517
2022,165264268,179550518
2022,165264269,179550519
2022,165264270,179550520
2022,165264271,179550521
2022,165264272,179550522
2022,165264274,179550524
2022,165264275,179550525
2022,165264276,179550526
2022,165325218,179613095
2022,165325219,179613096
2022,165325220,179613097
2022,165325221,179613098
2022,165325222,179613099
2022,165325223,179613100
2022,165325224,179613101
2022,165325226,179613103
2022,165325227,179613104
2022,165325228,179613105
2022,165325229,179613106
2022,165325230,179613107
2022,165325231,179613108
2022,165325232,179613109
2022,165325233,179613110
2022,165325234,179613111
2022,165325235,179613112
2022,165325236,179613113
2022,165325237,179613114
2022,165325238,179613115
2022,165325239,179613116
2022,165325240,179613117
2022,165325241,179613118
2022,165325242,179613119
2022,165325243,179613120
2022,165325244,179613121
2022,165325245,179613122
2022,165325246,179613123
2022,165325247,179613124
2022,165325248,179613125
2022,165325249,179613126
2022,165325252,179613129
2022,165325253,179613130
2022,165325254,179613131
2022,165325255,179613132
2022,165325256,179613133
2022,165325257,179613134
2022,165325258,179613135
2022,165325259,179613136
2022,165325260,179613137
2022,165325261,179613138
2022,165325262,179613139
2022,165325263,179613140
2022,165325264,179613141
2022,165325265,179613142
2022,165325266,179613143
2022,165325267,179613144
2022,165325268,179613145
2022,165325269,179613146
2022,165325270,179613147
2022,165325271,179613148
2022,165325272,179613149
2022,169902390,184231875
2022,169902391,184231876
2022,169902392,184231877
2022,169902393,184231878
2022,169902394,184231879
2022,169902395,184231880
2022,169911946,184241206
2022,169914527,184243841
2022,169914528,184243842
2022,169914529,184243843
2022,169914530,184243844
2022,169914531,184243845
2022,169914532,184243846
2022,169914533,184243847
2022,169914534,184243848
2022,169956292,184285054
2022,168328957,182652463
2022,168328958,182652464
2022,168328959,182652465
2022,168328960,182652466
2022,168328961,182652467
2022,168328962,182652468
2022,168328963,182652469
2022,168328964,182652470
2022,168328965,182652471
2022,168328966,182652472
2022,168328967,182652473
2022,168328968,182652474
2022,168328969,182652475
2022,168328970,182652476
2022,168328971,182652477
2022,168328972,182652478
2022,168328973,182652479
2022,168328974,182652480
2022,168328975,182652481
2022,168328976,182652482
2022,169960280,184289029
2022,169960281,184289030
2022,169960282,184289031
2022,169960283,184289032
2022,169960284,184289033
2022,169960285,184289034
2022,168328977,182652483
2022,168328978,182652484
2022,168328979,182652485
2022,168328980,182652486
2022,168328981,182652487
2022,168328982,182652488
2022,168328983,182652489
2022,168328984,182652490
2022,168328985,182652491
2022,168328986,182652492
2022,168328987,182652493
2022,168328988,182652494
2022,168328989,182652495
2022,168328990,182652496
2022,168328991,182652497
2022,168328992,182652498
2022,168328993,182652499
2022,168328994,182652500
2022,168328995,182652501
2022,168328996,182652501
2022,168328997,182652502
2022,168328998,182652503
2022,168328999,182652504
2022,168329000,182652505
2022,168329001,182652506
2022,168329002,182652507
2022,168329003,182652508
2022,168329004,182652509
2022,168329005,182652510
2022,168329006,182652511
2022,168329007,182652512
2022,168329008,182652513
2022,168329009,182652514
2022,168329010,182652515
2022,168329011,182652516
2022,168329012,182652517
2022,168329013,182652518
2022,168329014,182652519
2022,168329015,182652520
2022,168329016,182652521
2022,168329017,182652522
2022,168329018,182652523
2022,168329019,182652524
2022,168329020,182652525
2022,168329021,182652526
2022,168329022,182652527
2022,168329023,182652528
2022,168329024,182652529
2022,168329025,182652530
2022,168329026,182652531
2022,168329027,182652532
2022,168329028,182652533
2022,168329029,182652534
2022,168329030,182652535
2022,168329031,182652536
2022,168329032,182652537
2022,168329033,182652538
2022,168329034,182652539
2022,168329035,182652540
2022,168329036,182652541
2022,168329037,182652542
2022,168329038,182652543
2022,168329039,182652544
2022,168329040,182652545
2022,168329041,182652546
2022,168329042,182652547
2022,168329043,182652548
2022,168329044,182652549
2022,168329045,182652550
2022,168329046,182652551
2022,168329047,182652552
2022,168329048,182652553
2022,168329049,182652554
2022,168329050,182652555
2022,168329051,182652556
2022,168329052,182652557
2022,168329053,182652558
2022,168329054,182652559
2022,168329055,182652560
2022,168329056,182652561
2022,168329057,182652562
2022,168329058,182652563
2022,168329059,182652564
2022,168329060,182652565
2022,168329061,182652566
2022,168329062,182652567
2022,168329063,182652568
2022,168329064,182652569
2022,168329065,182652570
2022,168329066,182652571
2022,168329067,182652572
2022,168329068,182652573
2022,168329069,182652574
2022,168329070,182652575
2022,168329071,182652576
2022,168329072,182652577
2022,168329073,182652578
2022,168329074,182652579
2022,168329075,182652580
2022,168329076,182652581
2022,168329077,182652582
2022,168329078,182652583
2022,169960286,184289035
2022,168329079,182652584
2022,168329080,182652585
2022,168329081,182652586
2022,168329082,182652587
2022,168329083,182652588
2022,168329084,182652589
2022,168329085,182652590
2022,168329086,182652591
2022,168329087,182652592
2022,168329088,182652593
2022,168329089,182652594
2022,168329090,182652595
2022,168329091,182652596
2022,168329092,182652597
2022,168329093,182652598
2022,168329094,182652599
2022,168329095,182652600
2022,168329096,182652601
2022,168329097,182652602
2022,168329098,182652603
2022,168329099,182652604
2022,168329100,182652605
2022,168329101,182652606
2022,168329102,182652607
2022,168329103,182652608
2022,168329104,182652609
2022,168329105,182652610
2022,168329106,182652611
2022,168329107,182652612
2022,168329108,182652613
2022,168329109,182652614
2022,168329110,182652615
2022,168329111,182652616
2022,168329112,182652617
2022,168329113,182652618
2022,168329114,182652619
2022,168329115,182652620
2022,168329116,182652621
2022,168329117,182652622
2022,168329118,182652623
2022,168329119,182652624
2022,168329120,182652625
2022,168329121,182652626
2022,168329122,182652627
2022,168329123,182652628
2022,168329124,182652629
2022,168329125,182652630
2022,168329126,182652631
2022,168329127,182652632
2022,168329128,182652633
2022,168329129,182652634
2022,168329130,182652635
2022,168329131,182652636
2022,168329132,182652637
2022,168329133,182652638
2022,168329134,182652639
2022,168329135,182652640
2022,168329136,182652641
2022,168329137,182652642
2022,168329138,182652643
2022,168329139,182652644
2022,168329140,182652645
2022,168329141,182652646
2022,168329142,182652647
2022,168329143,182652648
2022,168329144,182652649
2022,168329145,182652650
2022,168329146,182652651
2022,168329147,182652652
2022,168329148,182652653
2022,168329149,182652654
2022,168329150,182652655
2022,168329151,182652656
2022,168329152,182652657
2022,168329153,182652658
2022,168329154,182652659
2022,168329155,182652660
2022,168329156,182652661
2022,169960287,184289036
2022,169960288,184289037
2022,169960289,184289038
2022,168329157,182652662
2022,168329158,182652663
2022,168329159,182652664
2022,168329160,182652665
2022,168329161,182652666
2022,168329162,182652667
2022,168329163,182652668
2022,168329164,182652669
2022,168329165,182652670
2022,168329166,182652671
2022,169578373,183907123
2022,169578374,183907124
2022,169578375,183907125
2022,169578376,183907126
2022,169578377,183907127
2022,169578378,183907128
2022,169578379,183907129
2022,169578380,183907130
2022,169578381,183907131
2022,169578382,183907132
2022,169578383,183907133
2022,169578384,183907134
2022,169578385,183907135
2022,169578386,183907136
2022,169578387,183907137
2022,169578388,183907138
2022,169578389,183907139
2022,169578390,183907140
2022,169578391,183907141
2022,169578392,183907142
2022,169578393,183907143
2022,169578394,183907144
2022,169578395,183907145
2022,169578396,183907146
2022,169578397,183907147
2022,169578398,183907148
2022,169578399,183907149
2022,169578400,183907150
2022,169578401,183907151
2022,169578402,183907152
2022,169578404,183907154
2022,169578405,183907155
2022,169578406,183907156
2022,169578407,183907157
2022,169578408,183907158
2022,169578409,183907159
2022,169578410,183907160
2022,169578411,183907161
2022,169578412,183907162
2022,169578413,183907163
2022,169578415,183907165
2022,169578416,183907166
2022,169960290,184289039
2022,169578417,183907167
2022,169960291,184289040
2022,169578418,183907168
2022,170007751,184337194
2022,169578419,183907169
2022,169578420,183907170
2022,170036071,184365408
2022,169578421,183907171
2022,169578422,183907172
2022,170036072,184365409
2022,169578423,183907173
2022,170036073,184365410
2022,169578424,183907174
2022,170036074,184365411
2022,169578425,183907175
2022,169578426,183907176
2022,170036075,184365412
2022,169578427,183907177
2022,170036076,184365413
2022,169578428,183907178
2022,170062768,184392062
2022,169578429,183907179
2022,169578430,183907180
2022,170062770,184392064
2022,169578431,183907181
2022,170062772,184392066
2022,169578432,183907182
2022,169578434,183907184
2022,169578435,183907185
2022,169578436,183907186
2022,169578437,183907187
2022,169578438,183907188
2022,169578439,183907189
2022,169578440,183907190
2022,169578441,183907191
2022,169578442,183907192
2022,169578443,183907193
2022,169578444,183907194
2022,169578445,183907195
2022,169578446,183907196
2022,169578447,183907197
2022,169578448,183907198
2022,169578449,183907199
2022,169578450,183907200
2022,169578451,183907201
2022,169578452,183907202
2022,169578453,183907203
2022,169578454,183907204
2022,169578456,183907206
2022,169578457,183907207
2022,169578458,183907208
2022,169578459,183907209
2022,169578460,183907210
2022,169578461,183907211
2022,169578462,183907212
2022,169578463,183907213
2022,169578464,183907214
2022,169578465,183907215
2022,169578466,183907216
2022,169578467,183907217
2022,169578468,183907218
2022,169578469,183907219
2022,169578470,183907220
2022,169578471,183907221
2022,169578472,183907222
2022,169578473,183907223
2022,169578476,183907226
2022,169578477,183907227
2022,169578478,183907228
2022,169578479,183907229
2022,169578480,183907230
2022,169578481,183907231
2022,169578482,183907232
2022,169578483,183907233
2022,169578484,183907234
2022,169578485,183907235
2022,169578486,183907236
2022,169578487,183907237
2022,169578488,183907238
2022,169578489,183907239
2022,169578490,183907240
2022,169578491,183907241
2022,169578492,183907242
2022,169578493,183907243
2022,169578494,183907244
2022,169578495,183907245
2022,169578496,183907246
2022,169578497,183907247
2022,169578498,183907248
2022,169578499,183907249
2022,169578500,183907250
2022,169578501,183907251
2022,169578502,183907252
2022,169578503,183907253
2022,169578504,183907254
2022,169578506,183907256
2022,169578507,183907257
2022,169578508,183907258
2022,169578509,183907259
2022,169578510,183907260
2022,169578511,183907261
2022,169578512,183907262
2022,169578513,183907263
2022,169578514,183907264
2022,169578515,183907265
2022,169578516,183907266
2022,169578517,183907267
2022,169578518,183907268
2022,169578519,183907269
2022,169578520,183907270
2022,169578521,183907271
2022,169578522,183907272
2022,169578523,183907273
2022,169578524,183907274
2022,169578525,183907275
2022,169578526,183907276
2022,171107026,185432860
2022,171107027,185432861
2022,171107028,185432862
2022,171107029,185432863
2022,171107030,185432864
2022,171107031,185432865
2022,171107032,185432866
2022,171107033,185432867
2022,171107034,185432868
2022,171107035,185432869
2022,171107036,185432870
2022,171107037,185432871
2022,171107038,185432872
2022,171107039,185432873
2022,171107040,185432874
2022,171107041,185432875
2022,171107042,185432876
2022,171107043,185432877
2022,171107044,185432878
2022,171107045,185432879
2022,171107046,185432880
2022,170062774,184392069
2022,171107047,185432881
2022,171107048,185432882
2022,171107049,185432883
2022,170062775,184392069
2022,170062776,184392069
2022,171107050,185432884
2022,170062777,184392069
2022,170062778,184392069
2022,171107051,185432885
2022,170062779,184392069
2022,171107052,185432886
2022,170062780,184392069
2022,170062781,184392069
2022,171107053,185432887
2022,170062782,184392069
2022,170062784,184392071
2022,171107054,185432888
2022,171107055,185432889
2022,170062786,184392073
2022,171107056,185432890
2022,170547976,184869247
2022,171107057,185432891
2022,171107059,185432893
2022,170547977,184869248
2022,171107060,185432894
2022,171107061,185432895
2022,170547978,184869249
2022,171107062,185432896
2022,170619067,184941765
2022,171107063,185432897
2022,171107064,185432898
2022,170619069,184941767
2022,171107065,185432899
2022,170619071,184941769
2022,171107066,185432900
2022,170619074,184941772
2022,171107067,185432901
2022,171107068,185432902
2022,170619076,184941774
2022,171107070,185432904
2022,170619078,184941776
2022,171107071,185432905
2022,170619081,184941779
2022,171107072,185432906
2022,171107073,185432907
2022,170619083,184941781
2022,171107074,185432908
2022,170619086,184941784
2022,171107075,185432909
2022,170619088,184941786
2022,171107076,185432910
2022,171346754,185672870
2022,171107077,185432911
2022,171107078,185432912
2022,170799715,185126266
2022,171107079,185432913
2022,171107080,185432914
2022,170799716,185126267
2022,171107081,185432915
2022,170799718,185126269
2022,171107082,185432916
2022,171107083,185432917
2022,170956760,185283198
2022,171107084,185432918
2022,171107085,185432919
2022,170956761,185283199
2022,171107086,185432920
2022,170956762,185283200
2022,171107087,185432921
2022,171103746,185429592
2022,171107088,185432922
2022,171107089,185432923
2022,171103747,185429593
2022,171107090,185432924
2022,171103747,185429594
2022,171103747,185429595
2022,171103748,185429596
2022,171107091,185432925
2022,171103749,185429597
2022,171107092,185432926
2022,171107093,185432927
2022,171103750,185429598
2022,171107094,185432928
2022,171103751,185429599
2022,171107095,185432929
2022,171115920,185441665
2022,171107096,185432930
2022,171107097,185432931
2022,171115921,185441665
2022,171107098,185432932
2022,171115922,185441666
2022,171107099,185432933
2022,171115923,185441667
2022,171107101,185432935
2022,171115924,185441668
2022,171107102,185432936
2022,171115925,185441669
2022,171107103,185432937
2022,171115926,185441670
2022,171107104,185432938
2022,171107105,185432939
2022,171115927,185441671
2022,171107106,185432940
2022,171115928,185441672
2022,171107107,185432941
2022,171115929,185441673
2022,171107108,185432942
2022,171115930,185441674
2022,171107109,185432943
2022,171115931,185441675
2022,171107110,185432944
2022,171115932,185441676
2022,171107111,185432945
2022,171115933,185441677
2022,171107112,185432946
2022,171240629,185566989
2022,171107113,185432947
2022,171107114,185432948
2022,171240630,185566990
2022,171107115,185432949
2022,171240631,185566991
2022,171107116,185432950
2022,171107117,185432951
2022,171240632,185566992
2022,171107118,185432952
2022,171240633,185566993
2022,171107119,185432953
2022,171240634,185566994
2022,171107120,185432954
2022,171240635,185566995
2022,171107121,185432955
2022,171340615,185666726
2022,171107122,185432956
2022,171107123,185432957
2022,171340616,185666726
2022,171107124,185432958
2022,171346755,185672871
2022,171107125,185432959
2022,171346756,185672871
2022,171107126,185432960
2022,171346757,185672872
2022,171107128,185432962
2022,171346759,185672874
2022,171107129,185432963
2022,171346759,185672875
2022,171346760,185672876
2022,171107130,185432964
2022,171346761,185672877
2022,171107131,185432965
2022,171107132,185432966
2022,171346762,185672878
2022,171107133,185432967
2022,171346764,185672880
2022,171107134,185432968
2022,171346766,185672882
2022,171107135,185432969
2022,171346767,185672883
2022,171107136,185432970
2022,171346769,185672885
2022,171107138,185432972
2022,171346770,185672886
2022,171107139,185432973
2022,171346772,185672888
2022,171107140,185432974
2022,171346773,185672889
2022,171107141,185432975
2022,171107142,185432976
2022,171346774,185672890
2022,171107143,185432977
2022,171346776,185672892
2022,171107144,185432978
2022,171346777,185672893
2022,171107145,185432979
2022,171346778,185672894
2022,171107146,185432980
2022,171346778,185672895
2022,171346779,185672896
2022,171107147,185432981
2022,171346780,185672897
2022,171107148,185432982
2022,171346781,185672898
2022,171107149,185432983
2022,171107150,185432984
2022,171346783,185672900
2022,171107151,185432985
2022,171346784,185672901
2022,171107152,185432986
2022,171346785,185672902
2022,171107153,185432987
2022,171346786,185672903
2022,171107154,185432988
2022,171346788,185672905
2022,171107155,185432989
2022,171346788,185672908
2022,171346789,185672906
2022,171107156,185432990
2022,171346789,185672907
2022,171346790,185672909
2022,171107157,185432991
2022,171734199,186066762
2022,171107158,185432992
2022,171107161,185432994
2022,171734201,186066764
2022,171107162,185432995
2022,171734203,186066766
2022,171107163,185432996
2022,171734205,186066768
2022,171107164,185432997
2022,171107165,185432998
2022,171785412,186119172
2022,171107166,185432999
2022,171805267,186139788
2022,171107167,185433000
2022,171107168,185433001
2022,171805268,186139789
2022,171107169,185433002
2022,171805269,186139790
2022,171107170,185433003
2022,171107171,185433004
2022,171805270,186139791
2022,171107172,185433005
2022,171805272,186139793
2022,171107173,185433006
2022,171805273,186139794
2022,171107174,185433007
2022,171805274,186139795
2022,171107175,185433008
2022,171805275,186139796
2022,171107176,185433009
2022,171805276,186139797
2022,171107178,185433011
2022,171805277,186139798
2022,171107179,185433012
2022,171805278,186139799
2022,171107180,185433013
2022,171107181,185433014
2022,171805279,186139800
2022,171107182,185433015
2022,171805280,186139801
2022,171107183,185433016
2022,171805281,186139802
2022,171107184,185433017
2022,172880569,187220671
2022,171107185,185433018
2022,171107186,185433019
2022,172880570,187220672
2022,171107187,185433020
2022,172880571,187220673
2022,171107188,185433021
2022,172880572,187220674
2022,171107189,185433022
2022,172880573,187220675
2022,171107190,185433023
2022,172880574,187220676
2022,171107191,185433024
2022,171107192,185433025
2022,172880575,187220677
2022,171107193,185433026
2022,172880576,187220678
2022,171107194,185433027
2022,172880577,187220679
2022,171107195,185433028
2022,171107196,185433029
2022,172880578,187220680
2022,171107197,185433030
2022,172880579,187220681
2022,171107198,185433031
2022,172880580,187220682
2022,171107199,185433032
2022,172880581,187220683
2022,171107201,185433034
2022,172880582,187220684
2022,171107202,185433035
2022,172880583,187220685
2022,171107203,185433036
2022,172941213,187279640
2022,171107204,185433037
2022,171107205,185433038
2022,172941214,187279641
2022,171107206,185433039
2022,171107207,185433040
2022,173015156,187352072
2022,171107208,185433041
2022,173015157,187352073
2022,171107209,185433042
2022,173015158,187352074
2022,171107210,185433043
2022,171107211,185433044
2022,173015159,187352075
2022,171107212,185433045
2022,173015160,187352076
2022,171107213,185433046
2022,173015161,187352077
2022,171107214,185433047
2022,173015162,187352078
2022,171107215,185433048
2022,173015163,187352079
2022,171107216,185433049
2022,173015164,187352080
2022,171107217,185433050
2022,173015165,187352081
2022,171107218,185433051
2022,173015166,187352082
2022,171107219,185433052
2022,173015167,187352083
2022,171107221,185433054
2022,173018594,187355607
2022,171107222,185433055
2022,171107223,185433056
2022,173018595,187355608
2022,171107224,185433057
2022,173018596,187355609
2022,171107225,185433058
2022,173080236,187417846
2022,171107226,185433059
2022,171107227,185433060
2022,173080237,187417847
2022,171107228,185433061
2022,173097139,187433809
2022,171107229,185433062
2022,171107230,185433063
2022,173097141,187433811
2022,171107231,185433064
2022,173168672,187505161
2022,171107232,185433065
2022,171107233,185433066
2022,173168674,187505163
2022,171107234,185433067
2022,171107235,185433068
2022,173168676,187505165
2022,171107236,185433069
2022,173172340,187508706
2022,171107237,185433070
2022,173172341,187508707
2022,172358143,186686815
2022,173172342,187508708
2022,172358144,186686816
2022,173307616,187645030
2022,172358145,186686817
2022,173307617,187645031
2022,172358146,186686818
2022,173307618,187645032
2022,172358147,186686819
2022,172358148,186686820
2022,173307619,187645033
2022,172358149,186686821
2022,173307620,187645034
2022,172358150,186686822
2022,173307621,187645035
2022,172358151,186686823
2022,173307622,187645036
2022,172358152,186686824
2022,173307623,187645037
2022,172358153,186686825
2022,172358154,186686826
2022,173307624,187645038
2022,172358155,186686827
2022,173375801,187714946
2022,172358156,186686828
2022,173375802,187714947
2022,172358157,186686829
2022,172358158,186686830
2022,173377951,187717160
2022,172358159,186686831
2022,173377952,187717161
2022,172358160,186686832
2022,172358161,186686833
2022,173394839,187734243
2022,172358162,186686834
2022,173394840,187734244
2022,172358163,186686835
2022,172358164,186686836
2022,173394841,187734245
2022,172358165,186686837
2022,173394843,187734247
2022,172358166,186686838
2022,173394844,187734248
2022,172358167,186686839
2022,173394845,187734249
2022,172358168,186686840
2022,173439328,187778266
2022,172358169,186686841
2022,172358170,186686842
2022,173439329,187778267
2022,172358171,186686843
2022,172358172,186686844
2022,173439331,187778269
2022,172358173,186686845
2022,173439332,187778270
2022,172358174,186686846
2022,173439333,187778271
2022,172358175,186686847
2022,173439334,187778272
2022,172358177,186686849
2022,172358178,186686850
2022,173439335,187778273
2022,172358179,186686851
2022,173439336,187778274
2022,172358180,186686852
2022,174314626,188649764
2022,172358181,186686853
2022,172358182,186686854
2022,174314627,188649765
2022,172358183,186686855
2022,174314628,188649765
2022,172358184,186686856
2022,174327672,188662678
2022,172358186,186686858
2022,174327673,188662678
2022,172358187,186686859
2022,174331949,188666941
2022,172358188,186686860
2022,172358189,186686861
2022,174331950,188666942
2022,172358190,186686862
2022,174331951,188666943
2022,172358191,186686863
2022,172358192,186686864
2022,174331952,188666944
2022,172358193,186686865
2022,174331953,188666945
2022,172358194,186686866
2022,174331954,188666946
2022,172358195,186686867
2022,174331955,188666947
2022,172358196,186686868
2022,172358197,186686869
2022,174331956,188666948
2022,172358198,186686870
2022,174331957,188666949
2022,172358199,186686871
2022,174331958,188666950
2022,172358200,186686872
2022,174331959,188666951
2022,172358201,186686873
2022,172358202,186686874
2022,174331960,188666952
2022,172358203,186686875
2022,174331961,188666953
2022,172358205,186686877
2022,174331962,188666954
2022,172358206,186686878
2022,174331963,188666955
2022,172358207,186686879
2022,174331964,188666956
2022,172358208,186686880
2022,174331965,188666957
2022,172358209,186686881
2022,172358210,186686882
2022,172358211,186686883
2022,172358212,186686884
2022,172358213,186686885
2022,172358214,186686886
2022,172358215,186686887
2022,172358216,186686888
2022,172358217,186686889
2022,174331966,188666958
2022,172358218,186686890
2022,172358219,186686891
2022,174405893,188743059
2022,172358220,186686892
2022,172358221,186686893
2022,174405894,188743060
2022,172358222,186686894
2022,174405896,188743062
2022,172358223,186686895
2022,174405897,188743063
2022,172358224,186686896
2022,174405898,188743064
2022,174405899,188743065
2022,174405901,188743067
2022,172358225,186686897
2022,174405902,188743068
2022,172358226,186686898
2022,172358227,186686899
2022,174405903,188743069
2022,172358229,186686901
2022,174405904,188743070
2022,172358230,186686902
2022,174405905,188743070
2022,172358231,186686903
2022,174405907,188743072
2022,172358232,186686904
2022,174405908,188743073
2022,172358233,186686905
2022,174405909,188743074
2022,172358234,186686906
2022,174405910,188743074
2022,172358235,186686907
2022,174405912,188743076
2022,172358236,186686908
2022,174485147,188823489
2022,172358237,186686909
2022,172358238,186686910
2022,174485148,188823489
2022,172358239,186686911
2022,174488598,188826966
2022,172358240,186686912
2022,174488599,188826966
2022,172358241,186686913
2022,172358242,186686913
2022,172358243,186686913
2022,172358244,186686913
2022,172358245,186686914
2022,172358246,186686914
2022,172358247,186686915
2022,172358248,186686916
2022,172358249,186686917
2022,172358250,186686918
2022,172358251,186686918
2022,172358254,186686921
2022,172358255,186686922
2022,172358256,186686923
2022,172358257,186686924
2022,172358258,186686925
2022,172358259,186686926
2022,172358260,186686927
2022,172358261,186686928
2022,172358262,186686929
2022,172358263,186686930
2022,172358264,186686931
2022,172358265,186686932
2022,172358266,186686933
2022,172358267,186686934
2022,172358268,186686935
2022,172358269,186686936
2022,172358270,186686937
2022,172358271,186686938
2022,172358272,186686939
2022,172358273,186686940
2022,172358274,186686941
2022,172358275,186686942
2022,172358277,186686944
2022,172358278,186686945
2022,172358279,186686946
2022,172358280,186686947
2022,172358281,186686948
2022,172358282,186686949
2022,172358283,186686950
2022,172358284,186686951
2022,172358285,186686952
2022,172358286,186686953
2022,172358287,186686954
2022,173555498,187897489
2022,173555501,187897492
2022,173555502,187897493
2022,173555505,187897496
2022,173555507,187897498
2022,173555510,187897501
2022,173555512,187897503
2022,173555513,187897503
2022,173555515,187897505
2022,173555518,187897508
2022,173555520,187897510
2022,173555522,187897512
2022,173555524,187897514
2022,173555526,187897517
2022,173555528,187897519
2022,173555531,187897522
2022,173555534,187897525
2022,173555535,187897526
2022,173555537,187897528
2022,173555539,187897530
2022,173555541,187897532
2022,173555544,187897535
2022,173555545,187897536
2022,173555548,187897539
2022,173555549,187897540
2022,173555550,187897541
2022,173555553,187897544
2022,173555554,187897545
2022,173555556,187897547
2022,173555557,187897548
2022,173555559,187897550
2022,173555562,187897553
2022,173555565,187897556
2022,173555567,187897558
2022,173555570,187897561
2022,173555572,187897563
2022,173555575,187897566
2022,173555576,187897567
2022,173555580,187897570
2022,173555582,187897573
2022,173555583,187897573
2022,173555587,187897576
2022,173555590,187897579
2022,173555592,187897581
2022,173555595,187897584
2022,173555596,187897585
2022,173555599,187897588
2022,173555600,187897589
2022,173555602,187897591
2022,173555603,187897592
2022,173555604,187897593
2022,173555605,187897594
2022,173555606,187897595
2022,173555607,187897596
2022,173555609,187897598
2022,173555610,187897599
2022,173555613,187897601
2022,173555614,187897602
2022,173555616,187897604
2022,173555617,187897605
2022,173555619,187897607
2022,173555622,187897610
2022,173555624,187897612
2022,173555626,187897614
2022,173555628,187897616
2022,173555629,187897617
2022,173555631,187897619
2022,173555633,187897621
2022,173555634,187897621
2022,173555637,187897625
2022,173555638,187897626
2022,173555641,187897629
2022,173555644,187897632
2022,173555645,187897633
2022,173555646,187897633
2022,174557443,188895522
2022,173555649,187897636
