data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,4,152110949,4.000,9,13204573
2022,1,152110949,2.000,9,13204574
2022,4,152110951,10.000,9,13204575
2022,2,152620183,1.000,9,13277492
2022,4,156445907,27.000,9,13841291
2022,8,156445907,33.000,9,13841292
2022,16,156445907,7.000,1,13841293
2022,4,156980009,8.000,9,13913769
2022,8,156980009,25.000,9,13913770
2022,4,156445914,157.000,9,13841296
2022,8,156445914,12.000,9,13841297
2022,4,152620188,9.000,9,13277493
2022,4,154120524,5.000,9,13512622
2022,1,154120524,3.000,9,13512623
2022,12,155211551,4.000,9,13669949
2022,4,156362110,1.000,9,13830507
2022,5,157540925,50.000,1,14001068
2022,1,157540931,12.000,9,14001069
2022,4,157540931,5.000,9,14001070
2022,1,157540936,1.000,9,14001071
2022,4,157540936,1.000,9,14001072
2022,15,157540936,6.000,9,14001073
2022,1,160133434,1.000,9,14350856
2022,4,160133434,1.000,9,14350857
2022,4,160774888,17.000,1,14439445
2022,2,164090026,2.000,9,14888881
2022,4,156445915,1.000,9,13841298
2022,1,156445915,1.000,9,13841299
2022,16,157342235,2.000,9,13970426
2022,12,156445917,4.000,9,13841301
2022,4,156445917,1.000,9,13841302
2022,8,156445923,1.000,1,13841303
2022,15,156445934,3.000,1,13841304
2022,16,156445935,24.000,1,13841305
2022,8,156445942,41.000,1,13841307
2022,13,156445945,11.000,9,13841308
2022,2,164090027,6.000,9,14888882
2022,2,164093929,2.000,9,14889585
2022,2,164389192,1.000,9,14924613
2022,1,149615899,1.000,11,12832326
2022,16,156445952,25.000,9,13841309
2022,8,156445953,1.000,1,13841310
2022,4,156445953,1.000,11,13841311
2022,16,156445958,11.000,1,13841312
2022,16,156445961,3.000,9,13841313
2022,1,156445964,7.000,9,13841315
2022,4,156445966,29.000,9,13841316
2022,16,156445966,2.000,9,13841317
2022,2,157212159,5.000,1,13954613
2022,16,156445967,166.000,1,13841318
2022,4,151554742,3.000,9,13112786
2022,16,156445970,13.000,9,13841319
2022,8,158249099,8.100,3,14091872
2022,12,152337519,5.000,9,13233903
2022,5,152337519,11.000,9,13233904
2022,16,152337519,20.000,9,13233905
2022,4,158259033,1.000,9,14093637
2022,2,158814903,15.000,9,14172281
2022,4,158814903,13.000,9,14172282
2022,8,158814903,4.000,9,14172283
2022,8,160135578,5.000,9,14350946
2022,4,156448452,1.000,11,13841715
2022,16,156448459,1.900,3,13841716
2022,4,156980012,4.000,9,13913771
2022,8,156980012,1.000,9,13913772
2022,4,156980019,5.000,9,13913773
2022,2,156980019,14.000,9,13913774
2022,8,160141020,27.000,9,14351177
2022,16,160141020,1.000,9,14351178
2022,4,150391921,3.000,1,12933177
2022,15,156982733,8.000,9,13914451
2022,4,156982733,1.000,9,13914452
2022,16,156982733,3.000,9,13914453
2022,1,156982742,4.000,9,13914454
2022,13,156982745,1.000,9,13914455
2022,16,156982753,4.000,9,13914457
2022,4,156982760,1.000,9,13914458
2022,8,156982760,7.000,9,13914459
2022,2,156982785,1.000,9,13914461
2022,16,150391921,30.000,9,12933178
2022,8,156982805,1.000,9,13914463
2022,4,156982805,7.000,9,13914464
2022,16,156982805,1.000,9,13914465
2022,8,150391927,1.000,1,12933179
2022,1,156982807,2.000,9,13914466
2022,4,156982807,11.000,9,13914467
2022,3,151782685,18.000,1,13145416
2022,4,156982821,8.000,9,13914468
2022,1,156982821,5.000,9,13914469
2022,16,156982821,1.000,9,13914470
2022,1,151782705,2.000,1,13145419
2022,4,157026049,10.000,9,13923768
2022,4,154725510,4.000,9,13600417
2022,4,157342238,50.000,9,13970428
2022,4,157026061,1.000,9,13923770
2022,15,157026073,1.500,9,13923771
2022,8,157026073,1.000,9,13923772
2022,17,164121612,4.000,1,14893204
2022,1,154725510,3.000,9,13600418
2022,2,154846074,2.000,9,13620186
2022,4,157026121,46.000,9,13923775
2022,4,154846074,4.000,9,13620187
2022,11,157026122,3.000,9,13923776
2022,8,156041322,4.000,9,13787152
2022,12,157342248,1.000,1,13970429
2022,4,157026158,1.000,9,13923777
2022,4,157026162,20.000,9,13923778
2022,1,157026162,9.000,9,13923779
2022,4,157026163,2.000,9,13923780
2022,11,157026175,1.000,9,13923781
2022,16,158249107,8.000,9,14091873
2022,4,157358956,111.000,9,13973069
2022,1,157358956,70.000,9,13973070
2022,16,157358956,9.000,9,13973071
2022,16,157358966,10.000,9,13973072
2022,10,157358966,1.000,7,13973073
2022,16,158249111,3.000,9,14091874
2022,4,157358976,10.000,9,13973075
2022,4,157358979,1.000,9,13973076
2022,16,157358979,2.000,9,13973077
2022,4,157358980,50.000,9,13973078
2022,4,157358988,0.290,1,13973079
2022,4,157359022,7.000,9,13973080
2022,4,157359041,2.000,9,13973082
2022,4,156041328,4.000,9,13787153
2022,1,156041328,2.000,9,13787154
2022,8,156041328,2.000,9,13787155
2022,4,158711672,1.000,11,14157965
2022,2,157359068,1.000,11,13973083
2022,16,157359074,0.000,3,13973084
2022,13,157359080,17.000,9,13973085
2022,8,157359083,1.000,1,13973086
2022,4,157359093,9.000,9,13973087
2022,8,157359093,8.000,9,13973088
2022,8,157359103,4.000,9,13973091
2022,16,157359103,2.000,9,13973092
2022,8,157359103,1.000,11,13973093
2022,16,158249122,37.000,9,14091875
2022,4,158249122,1.000,9,14091876
2022,16,158249124,129.000,1,14091877
2022,4,158249129,20.000,9,14091878
2022,16,158249129,1.000,9,14091879
2022,4,160141053,1.000,9,14351180
2022,15,158711672,1.000,11,14157966
2022,4,158771221,1.000,11,14164265
2022,4,158250943,14.000,9,14092127
2022,16,158250943,1.500,9,14092128
2022,4,158250947,5.000,9,14092129
2022,15,158250947,15.000,9,14092130
2022,2,162226991,19.000,9,14637340
2022,4,158250949,20.000,9,14092132
2022,1,158250949,4.000,9,14092133
2022,15,158250949,2.000,9,14092134
2022,16,162279412,15.000,9,14645399
2022,4,162279412,2.000,9,14645400
2022,4,164121669,10.000,9,14893208
2022,15,158771221,1.000,11,14164266
2022,16,160136768,1.000,11,14351010
2022,4,158250965,1.000,11,14092138
2022,15,160136773,1.000,11,14351011
2022,1,160136773,1.000,11,14351012
2022,1,160136804,1.000,11,14351013
2022,4,160141065,147.000,9,14351182
2022,12,158251000,1.000,9,14092141
2022,4,158251000,13.000,9,14092142
2022,4,158251006,1.000,9,14092143
2022,4,161228131,1.000,11,14511333
2022,12,158251018,4.000,9,14092145
2022,2,161228131,1.000,11,14511334
2022,4,161228138,1.000,11,14511335
2022,1,161228138,1.000,11,14511336
2022,2,161228138,1.000,11,14511337
2022,1,161228156,1.000,11,14511338
2022,16,158251049,2.000,1,14092149
2022,2,161228156,1.000,11,14511339
2022,1,153482992,1.000,1,13415107
2022,16,160141075,1.000,9,14351184
2022,8,160141077,2.000,9,14351185
2022,4,160141079,14.000,9,14351186
2022,8,160141079,1.000,9,14351187
2022,4,162279423,3.000,9,14645402
2022,16,160141086,14.000,1,14351189
2022,4,162279424,1.000,11,14645403
2022,1,160141098,1.000,11,14351191
2022,16,160141102,2.000,3,14351192
2022,4,160141107,6.000,9,14351193
2022,2,160141107,1.000,9,14351194
2022,4,160141115,11.000,9,14351196
2022,4,160141115,1.000,11,14351197
2022,1,164121701,1.000,11,14893210
2022,4,164121707,17.000,9,14893211
2022,1,164121707,2.000,9,14893212
2022,1,160141132,1.000,11,14351201
2022,4,165947673,11.000,9,15144759
2022,4,160141153,5.000,9,14351205
2022,4,160141184,20.000,9,14351210
2022,4,153482992,1.000,1,13415108
2022,2,155468704,1.000,1,13706281
2022,16,162279437,34.000,9,14645407
2022,4,162279441,5.000,9,14645408
2022,2,158976441,3.000,1,14192206
2022,15,147313047,16.000,9,12515372
2022,16,162279450,7.000,1,14645409
2022,1,162279460,6.000,9,14645412
2022,4,162279460,21.000,9,14645413
2022,8,164121732,2.000,9,14893213
2022,8,162279472,9.000,9,14645415
2022,1,162279487,2.000,9,14645416
2022,1,162279488,1.000,9,14645417
2022,1,162279498,4.000,9,14645418
2022,4,162279498,8.000,9,14645419
2022,1,162279498,1.000,11,14645420
2022,4,162279503,1.000,9,14645422
2022,8,162279503,1.000,9,14645423
2022,4,162279507,1.000,9,14645424
2022,4,162279517,1.000,9,14645426
2022,16,162279517,1.000,9,14645427
2022,10,162279521,1.000,11,14645429
2022,4,164121752,1.000,9,14893218
2022,1,165947680,8.000,9,15144760
2022,16,162279546,1.000,9,14645432
2022,4,162279548,8.000,9,14645433
2022,1,162279548,8.000,1,14645434
2022,16,162279549,1.000,9,14645435
2022,8,162279554,2.000,9,14645436
2022,4,162279554,3.000,9,14645437
2022,1,162279554,3.000,9,14645438
2022,16,162279564,1.000,11,14645439
2022,8,165947683,1.000,11,15144761
2022,2,151473333,0.010,1,13099316
2022,16,164126911,1.000,9,14893879
2022,8,164126913,3.000,9,14893880
2022,4,152549136,0.300,1,13267629
2022,8,164126931,2.000,9,14893881
2022,4,152549139,0.700,1,13267630
2022,4,164126936,3.000,9,14893882
2022,1,152549139,0.300,1,13267631
2022,1,155171102,1.000,1,13664853
2022,16,164126941,2.000,9,14893883
2022,8,164126941,1.000,9,14893884
2022,1,164126941,1.000,3,14893885
2022,1,164126953,1.000,1,14893886
2022,8,164126953,5.000,9,14893887
2022,4,155171102,2.000,1,13664854
2022,15,155171102,30.000,9,13664855
2022,4,155172988,5.600,1,13665137
2022,1,155172988,0.100,1,13665138
2022,2,158845721,4.000,1,14176789
2022,4,155114945,5.000,9,13655362
2022,2,152363237,6.000,9,13237789
2022,4,156193293,1.000,9,13809361
2022,12,160133087,1.000,11,14350828
2022,12,150315246,1.000,1,12925734
2022,8,150315246,2.000,9,12925735
2022,12,153270427,1.000,11,13384446
2022,16,153896099,1.000,9,13473189
2022,12,157417663,3.000,1,13981835
2022,5,147013709,1.000,11,12469942
2022,1,148031686,1.000,11,12610349
2022,5,147892150,1.000,11,12592891
2022,12,157470936,3.000,1,13990223
2022,5,152542705,1.000,11,13266424
2022,5,148618190,1.000,11,12694075
2022,5,148774572,1.000,11,12708868
2022,3,151779223,4.000,1,13144801
2022,16,160995630,6.000,9,14471089
2022,2,160995631,1.000,11,14471090
2022,12,160772157,33.000,1,14439120
2022,1,160772157,1.000,11,14439121
2022,16,160774745,55.000,9,14439425
2022,16,160774746,11.200,1,14439426
2022,12,160777627,4.000,9,14439784
2022,12,160774749,1.000,11,14439428
2022,16,160772161,22.000,9,14439123
2022,12,160772161,5.000,1,14439124
2022,2,160772162,1.000,1,14439125
2022,4,160774750,1.000,11,14439429
2022,3,151779224,4.000,1,13144802
2022,1,160772165,1.000,1,14439126
2022,8,160772165,1.000,11,14439127
2022,5,151357442,1.000,11,13085415
2022,16,160772166,4.000,1,14439129
2022,4,152620315,36.000,9,13277504
2022,2,160772173,1.000,11,14439130
2022,5,151357455,1.000,11,13085416
2022,1,160772191,1.000,11,14439131
2022,4,160774760,7.000,9,14439430
2022,5,151357456,1.000,11,13085417
2022,4,152620317,1.000,9,13277505
2022,8,160772198,11.000,9,14439133
2022,3,151779228,28.000,1,13144804
2022,12,160768019,4.000,9,14438781
2022,16,160768019,4.000,9,14438782
2022,3,152248392,1.000,11,13226598
2022,2,151779231,1.000,11,13144805
2022,2,152347188,1.000,11,13235567
2022,4,154958463,1.000,9,13634959
2022,1,147240634,1.000,2,12503275
2022,14,147240634,8.000,9,12503276
2022,12,147279997,1.000,9,12511124
2022,12,147354101,1.100,3,12517276
2022,12,147509053,1.000,1,12539972
2022,4,156859078,18.000,9,13897567
2022,12,149456970,1.000,1,12811399
2022,16,148687884,12.000,9,12701709
2022,12,148901846,1.000,1,12725087
2022,8,148901846,4.000,9,12725088
2022,12,151354517,1.000,1,13085249
2022,12,149549285,1.000,1,12823711
2022,15,150020420,10.000,9,12889070
2022,12,150319300,2.000,1,12926501
2022,8,150319300,4.000,9,12926502
2022,5,157540944,2.000,9,14001074
2022,5,158133170,1.000,9,14079671
2022,4,160819030,5.000,9,14447764
2022,1,150331802,2.000,1,12928633
2022,15,150331802,1.000,9,12928634
2022,4,151354519,15.000,1,13085250
2022,15,151354519,72.000,9,13085251
2022,12,153562624,1.000,1,13426128
2022,3,161724699,1.000,9,14576171
2022,2,152292710,1.000,1,13228555
2022,4,152292710,1.000,1,13228556
2022,3,161724710,1.000,9,14576172
2022,15,152292711,23.000,9,13228558
2022,4,161724711,19.000,9,14576173
2022,4,166072044,0.000,1,15160852
2022,4,166274609,1.000,1,15191173
2022,1,166274609,0.000,1,15191174
2022,9,157026267,1.000,1,13923790
2022,16,156119205,3.000,9,13798048
2022,12,156119205,12.000,1,13798049
2022,4,158249155,2.000,1,14091882
2022,1,158249155,1.000,1,14091883
2022,4,151732467,4.000,1,13140268
2022,4,158456635,0.500,1,14126699
2022,12,160135743,1.230,3,14350950
2022,4,152639642,2.000,1,13279957
2022,4,152403542,2.000,1,13246093
2022,15,152620244,5.000,9,13277496
2022,11,153449837,1.000,11,13408982
2022,16,158456635,3.000,9,14126700
2022,8,158456635,2.000,9,14126701
2022,4,158745011,5.300,1,14160727
2022,1,157026184,2.000,1,13923783
2022,12,153449838,2.000,1,13408983
2022,5,154024205,1.650,3,13491842
2022,4,160135744,1.000,1,14350951
2022,4,164502874,2.000,1,14941235
2022,4,154799302,3.000,1,13613319
2022,2,153973446,2.000,1,13483775
2022,15,153973446,3.000,1,13483776
2022,5,154151749,33.520,3,13517013
2022,12,154801653,2.000,1,13613951
2022,12,156362027,1.000,1,13830504
2022,12,154904923,2.000,1,13626808
2022,12,158448513,2.000,1,14125373
2022,8,155108811,1.000,1,13654584
2022,1,155171058,1.000,1,13664850
2022,4,158745015,2.000,1,14160728
2022,4,147655302,1.000,11,12562091
2022,12,165193277,2.000,1,15031801
2022,5,156046384,1.000,3,13788172
2022,1,155272211,1.000,1,13678013
2022,15,156046391,1.000,9,13788173
2022,12,156241418,1.000,1,13814475
2022,4,156241418,1.000,1,13814476
2022,12,156200329,0.100,3,13810858
2022,12,156982843,1.000,1,13914472
2022,15,158249159,4.000,9,14091885
2022,12,156241419,2.000,1,13814477
2022,12,160135748,1.000,1,14350953
2022,2,147674654,2.000,9,12564902
2022,15,157195234,3.000,9,13952097
2022,5,156381955,288.000,1,13832065
2022,12,156761155,2.000,1,13885817
2022,8,156982844,3.000,9,13914473
2022,15,157026188,1.000,9,13923786
2022,15,157211872,18.000,9,13954553
2022,8,162144643,1.000,11,14627901
2022,4,150478800,7.000,9,12950411
2022,4,160135757,18.000,1,14350955
2022,12,158448520,1.000,1,14125375
2022,1,158456515,1.000,1,14126696
2022,4,158456515,8.000,1,14126697
2022,5,158448524,1.000,1,14125376
2022,15,160135765,1.000,9,14350956
2022,12,160135771,1.000,1,14350957
2022,4,160135783,5.000,1,14350958
2022,12,160135789,1.000,1,14350959
2022,15,160135793,16.000,9,14350960
2022,12,160135806,4.000,1,14350961
2022,4,160135806,2.000,1,14350962
2022,1,160135809,1.000,1,14350964
2022,8,160135819,8.000,9,14350965
2022,15,160135819,18.000,1,14350966
2022,2,160973959,2.000,1,14468990
2022,4,160475894,2.000,1,14399376
2022,12,160475894,1.000,1,14399377
2022,12,160918335,1.000,1,14461254
2022,4,148437570,1.000,1,12669899
2022,2,148437570,1.000,1,12669900
2022,1,149099238,6.000,9,12756836
2022,4,150666225,2.000,9,12976632
2022,4,152542582,4.000,9,13266421
2022,8,152542582,25.000,9,13266422
2022,1,152559974,1.000,1,13268930
2022,2,160973968,0.100,1,14468991
2022,13,156060628,1.000,11,13790018
2022,8,156060655,12.000,9,13790019
2022,8,158137110,50.000,9,14079954
2022,2,161125856,1.000,11,14489061
2022,4,161125856,1.000,11,14489062
2022,4,158292736,4.000,9,14098384
2022,4,154706687,1.000,11,13599358
2022,5,154892704,1.000,11,13625101
2022,4,154902494,1.000,9,13626536
2022,12,155472114,1.000,11,13706682
2022,14,155472117,1.000,9,13706683
2022,1,155472119,1.000,1,13706684
2022,4,155472119,1.000,1,13706685
2022,12,155200565,0.000,1,13668582
2022,12,155178396,2.000,1,13665703
2022,4,157545001,3.000,9,14001448
2022,5,156444181,1.000,1,13841020
2022,12,156923021,12.000,9,13908190
2022,12,160139548,3.000,9,14351090
2022,1,160139555,7.000,1,14351092
2022,4,160139555,3.000,1,14351093
2022,1,160139561,1.000,11,14351095
2022,12,160139564,1.000,1,14351096
2022,15,160139564,6.000,9,14351097
2022,12,160139566,19.000,1,14351098
2022,4,160139566,6.000,9,14351099
2022,12,160830861,1.000,1,14448423
2022,3,160144017,1.000,1,14351427
2022,5,161238279,1.000,1,14512289
2022,1,152477221,6.000,1,13255968
2022,4,157102798,1.000,1,13936364
2022,1,160929763,3.500,1,14462654
2022,5,151362022,4.000,1,13085716
2022,4,148989106,2.000,9,12739653
2022,1,148989106,2.000,9,12739654
2022,16,151357233,2.000,9,13085403
2022,16,151357273,3.000,9,13085407
2022,4,151357274,1.000,9,13085408
2022,1,151357274,1.000,9,13085409
2022,12,150666227,1.000,1,12976633
2022,4,151357294,6.000,9,13085412
2022,8,151469157,1.000,11,13098679
2022,1,151960706,1.000,9,13181039
2022,12,151737063,1.000,11,13140590
2022,4,152318825,1.000,11,13231483
2022,16,152578995,1.000,9,13271466
2022,4,154080134,1.000,11,13504572
2022,12,153950246,1.000,11,13481040
2022,4,155025041,3.000,9,13643242
2022,14,155025041,1.000,11,13643243
2022,12,155366612,1.000,9,13687573
2022,12,155366616,1.000,9,13687574
2022,16,155997029,11.000,9,13780911
2022,12,155982291,1.000,11,13777911
2022,16,156119225,1.000,11,13798053
2022,17,156119225,1.000,11,13798054
2022,4,156326357,3.000,9,13826273
2022,4,156349579,5.000,9,13829050
2022,1,156349579,5.000,9,13829051
2022,12,157220814,4.000,1,13956557
2022,17,156382104,2.000,9,13832073
2022,1,157102778,1.000,9,13936362
2022,12,157725425,1.000,9,14025959
2022,4,157725425,3.300,1,14025960
2022,12,158859200,1.000,9,14177773
2022,4,158859202,5.000,9,14177774
2022,12,160140351,1.000,11,14351133
2022,12,161316820,1.000,11,14523210
2022,16,160774783,2.500,9,14439433
2022,11,160774789,5.000,1,14439434
2022,4,160774801,0.100,1,14439436
2022,4,160774810,7.000,9,14439438
2022,2,160774810,2.000,9,14439439
2022,8,156382104,2.000,9,13832074
2022,5,156382104,2.000,1,13832075
2022,16,153211467,1.000,11,13377591
2022,4,160772228,2.000,9,14439134
2022,16,160774833,2.000,3,14439441
2022,4,161307953,1.000,9,14521933
2022,2,160774857,1.000,1,14439442
2022,1,160774857,1.000,1,14439443
2022,4,160933017,8.000,9,14462908
2022,2,160933017,1.000,11,14462909
2022,13,151732699,3.000,9,13140279
2022,2,165999837,0.330,1,15150692
2022,12,149061436,1.000,11,12751540
2022,2,151732723,1.000,11,13140280
2022,5,149061442,1.000,11,12751541
2022,2,149061459,1.000,11,12751542
2022,16,157314560,1.000,11,13966711
2022,1,149061466,1.000,11,12751543
2022,5,155108816,5.400,3,13654585
2022,2,149061467,1.000,11,12751544
2022,1,149061472,1.000,11,12751545
2022,4,149061472,1.000,11,12751546
2022,8,149061472,5.000,9,12751547
2022,1,149549359,6.000,1,12823717
2022,8,149549364,4.000,1,12823718
2022,4,149549364,1.000,11,12823719
2022,8,149549364,1.000,11,12823720
2022,5,149549370,5.400,3,12823721
2022,5,149549397,1.000,11,12823722
2022,5,149549397,188.000,1,12823723
2022,4,149549400,1.000,9,12823724
2022,2,150348186,1.000,1,12931361
2022,16,150348186,5.000,9,12931362
2022,5,150348186,1.000,11,12931363
2022,4,150348200,1.000,11,12931365
2022,4,150348209,1.000,11,12931366
2022,1,150348209,1.000,11,12931367
2022,2,150456788,1.000,1,12946227
2022,16,150456788,2.000,9,12946228
2022,4,150456788,1.000,11,12946229
2022,4,150348218,1.000,11,12931368
2022,5,150456791,1.000,11,12946230
2022,5,150456801,1.000,11,12946231
2022,2,150456804,1.000,11,12946232
2022,4,150456810,1.000,11,12946233
2022,4,150666340,1.000,11,12976638
2022,4,150666353,1.000,11,12976639
2022,4,150666381,1.000,11,12976640
2022,1,151361471,1.000,11,13085670
2022,12,151361474,1.000,11,13085671
2022,8,151361474,1.000,11,13085672
2022,4,151361482,1.000,11,13085673
2022,16,151361482,1.000,11,13085674
2022,1,151361493,1.000,11,13085675
2022,5,151397788,2.000,1,13092754
2022,15,151397804,14.000,9,13092755
2022,4,151397813,1.000,11,13092756
2022,1,152659696,1.000,11,13282824
2022,8,151953225,42.000,9,13179066
2022,4,151953225,1.000,11,13179067
2022,2,151397848,1.000,1,13092759
2022,1,151397848,1.000,1,13092760
2022,17,151397852,63.000,9,13092761
2022,8,151397852,4.500,9,13092762
2022,2,151397859,3.000,1,13092763
2022,4,151397889,1.000,11,13092764
2022,8,151953241,1.000,1,13179068
2022,12,165999838,0.570,1,15150693
2022,12,154892719,1.000,11,13625103
2022,4,151953241,1.000,11,13179069
2022,8,151953241,1.000,9,13179070
2022,8,151547280,1.000,9,13111809
2022,16,156163837,3.000,9,13803893
2022,4,151579138,1.000,11,13116230
2022,4,151579151,1.000,11,13116231
2022,2,151579151,1.000,11,13116232
2022,4,152403680,1.000,11,13246102
2022,1,152403681,1.000,11,13246103
2022,13,152403682,1.000,11,13246104
2022,4,152403682,1.000,11,13246105
2022,4,152403683,1.000,11,13246106
2022,8,166265888,0.320,1,15189996
2022,1,152403683,7.000,1,13246107
2022,5,152403683,1.000,1,13246108
2022,2,151953283,1.000,11,13179072
2022,1,153211482,8.000,1,13377592
2022,8,153211482,7.500,9,13377593
2022,8,152403698,1.000,9,13246112
2022,1,157647292,1.000,11,14018217
2022,4,152542727,1.000,11,13266425
2022,8,152542727,14.000,9,13266426
2022,2,152659703,1.000,11,13282825
2022,12,152403751,1.000,11,13246114
2022,1,152403661,1.000,11,13246098
2022,8,153211483,1.000,11,13377594
2022,4,153211483,1.000,11,13377595
2022,5,152542757,1.000,11,13266430
2022,12,166646218,0.840,1,15248020
2022,1,158273261,1.000,1,14095628
2022,2,162313547,1.000,9,14649381
2022,8,153211485,16.000,9,13377597
2022,2,162313573,2.000,9,14649387
2022,10,162313577,30.000,9,14649388
2022,1,153211485,5.000,1,13377598
2022,5,153211485,3.000,1,13377599
2022,4,152659751,1.000,11,13282833
2022,2,162338893,2.000,1,14652300
2022,4,153792742,1.000,11,13457329
2022,16,162338896,2.000,9,14652301
2022,4,152659795,1.000,11,13282835
2022,1,152659795,5.000,1,13282836
2022,4,152659806,1.000,11,13282837
2022,2,162380335,2.000,9,14655234
2022,1,153792765,1.000,1,13457331
2022,12,162380357,11.000,9,14655235
2022,2,162380360,5.000,1,14655236
2022,5,160136111,100.000,1,14350981
2022,2,160136114,1.000,1,14350982
2022,2,160136115,1.000,1,14350983
2022,4,153792767,1.000,11,13457332
2022,15,160136118,1.000,9,14350984
2022,2,153792767,1.000,11,13457333
2022,8,153792817,1.000,11,13457342
2022,4,160136125,13.000,1,14350985
2022,4,160136128,3.000,1,14350986
2022,1,155380182,20.000,1,13689909
2022,4,153792838,1.000,11,13457347
2022,1,153792849,1.000,11,13457348
2022,5,153792878,3.000,3,13457352
2022,4,161228019,2.000,9,14511327
2022,15,161228020,3.000,9,14511328
2022,11,153792878,1.000,3,13457353
2022,17,153792878,1.000,11,13457354
2022,8,153792931,3.000,9,13457357
2022,4,153792933,1.000,11,13457358
2022,2,153792933,1.000,11,13457359
2022,4,153792935,1.000,1,13457360
2022,1,153792935,2.000,1,13457361
2022,16,155114961,1.000,11,13655363
2022,4,155877420,1.000,11,13769474
2022,1,155877420,3.000,1,13769475
2022,4,154401336,1.000,11,13548412
2022,12,154401360,1.000,11,13548413
2022,4,154401385,1.000,11,13548414
2022,16,154401410,23.000,9,13548415
2022,2,154401410,6.000,1,13548416
2022,4,154401410,1.000,11,13548417
2022,4,155114962,1.000,11,13655364
2022,4,146780909,107.000,9,12438826
2022,2,154801758,1.000,11,13613952
2022,8,154801758,1.000,11,13613953
2022,1,155114963,1.000,11,13655365
2022,4,155114963,1.000,11,13655366
2022,4,155115010,1.000,11,13655367
2022,1,147354107,0.200,1,12517277
2022,4,147354110,2.000,9,12517278
2022,2,147592153,1.000,9,12553606
2022,4,152112792,1.000,1,13204815
2022,1,152112792,1.000,1,13204816
2022,4,148618149,11.000,9,12694072
2022,1,148618149,1.000,9,12694073
2022,3,160145536,9.000,1,14351498
2022,1,160145536,57.699,1,14351499
2022,5,160145536,4.000,3,14351500
2022,4,155115054,1.000,11,13655368
2022,2,155380226,10.000,1,13689914
2022,2,155877426,1.000,1,13769479
2022,2,148989123,4.000,9,12739656
2022,1,156209359,2.000,1,13811956
2022,2,150391781,2.000,2,12933173
2022,8,150391781,4.000,2,12933174
2022,12,150431254,4.000,9,12942360
2022,1,156060734,1.000,1,13790028
2022,17,150452302,1.000,11,12945665
2022,17,150452305,1.000,11,12945666
2022,10,152112793,2.000,9,13204817
2022,2,155877458,1.000,11,13769480
2022,4,155877487,1.000,11,13769481
2022,5,150511699,9.000,9,12954049
2022,4,156396281,1.000,11,13834222
2022,4,151547017,11.000,9,13111793
2022,4,151779120,7.400,1,13144793
2022,2,151779120,1.600,1,13144794
2022,4,151952991,1.000,9,13179053
2022,4,151952992,8.300,1,13179054
2022,4,152112796,63.150,1,13204818
2022,2,152112796,12.500,1,13204819
2022,1,152165804,14.000,1,13214184
2022,8,156396281,1.000,11,13834223
2022,1,156209360,1.000,1,13811957
2022,4,156209360,1.000,11,13811958
2022,2,155877496,1.000,11,13769482
2022,1,152631719,0.500,1,13278540
2022,4,156060751,1.000,11,13790029
2022,4,152659287,2.000,9,13282795
2022,4,157647347,1.000,11,14018220
2022,2,160775644,1.000,1,14439517
2022,4,160775644,1452.000,9,14439518
2022,1,156209361,1.000,1,13811959
2022,4,156209361,1.000,11,13811960
2022,2,156209361,1.000,1,13811961
2022,4,156396290,1.000,11,13834224
2022,1,156396290,1.000,1,13834225
2022,1,153916483,1.000,9,13476015
2022,4,154120447,73.000,9,13512616
2022,5,156396292,1.000,11,13834226
2022,1,155226743,1.000,1,13672516
2022,4,155272213,5.000,1,13678014
2022,1,155880539,0.500,1,13769663
2022,4,156114649,1.000,9,13797508
2022,4,156396294,1.000,11,13834227
2022,8,156396294,1.000,1,13834228
2022,4,156421089,1.000,9,13837780
2022,1,156396307,6.000,1,13834230
2022,4,157229083,2.000,9,13957676
2022,4,157540879,13.200,1,14001066
2022,1,157540879,3.000,1,14001067
2022,4,156396311,1.000,11,13834231
2022,4,156396313,1.000,11,13834232
2022,12,156396313,1.000,11,13834233
2022,1,157681962,2.000,1,14021392
2022,4,158554731,5.000,9,14137782
2022,4,156396316,1.000,11,13834234
2022,2,156396322,1.000,11,13834235
2022,8,156396322,1.000,11,13834236
2022,1,160145537,1.000,11,14351501
2022,4,160137092,10.000,9,14351023
2022,16,160145537,1.000,11,14351502
2022,5,160145537,1.000,11,14351503
2022,1,156746464,1.000,11,13883273
2022,16,156746479,12.000,9,13883274
2022,12,156746479,1.000,9,13883275
2022,8,160145538,25.000,9,14351504
2022,10,160137143,4.000,9,14351024
2022,1,160145538,1.000,1,14351505
2022,4,160145538,80.000,1,14351506
2022,1,156746506,7.000,1,13883276
2022,4,160137167,2.000,9,14351025
2022,4,156746506,1.000,11,13883277
2022,16,157061637,2.000,9,13930295
2022,5,157061641,4.500,3,13930296
2022,8,158469221,58.000,9,14128476
2022,1,158469221,2.000,1,14128477
2022,1,157297636,1.000,11,13965189
2022,1,160805607,1.000,9,14445655
2022,1,160818940,1.000,9,14447759
2022,2,157427163,12.000,1,13983234
2022,8,157427163,1.000,11,13983235
2022,5,157427163,1.000,11,13983236
2022,4,160145541,120.000,1,14351507
2022,4,158273558,1.000,11,14095640
2022,4,157647394,1.000,11,14018222
2022,4,158745030,1.000,11,14160729
