data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2022,150515109,25,400,,
2022,150431183,10,,,
2022,150431183,11,1,,
2022,150431184,20,3,,
2022,150431185,7,500,,
2022,151352809,3,1000,,
2022,151352810,38,800,,
2022,151352811,19,276,,
2022,151352812,10,,,
2022,151352813,63,4700,,
2022,151352814,6,52,2022-02-03,
2022,151352814,63,11,2022-02-03,
2022,151352815,6,54,,
2022,151352815,63,11,,
2022,151352816,19,114,,
2022,151352817,3,2000,2022-02-06,
2022,151352818,10,,,
2022,151352819,19,382,,
2022,151352820,63,14135,,
2022,151352821,19,163,,
2022,151352822,19,318,2022-02-10,
2022,151352823,19,318,,
2022,151352824,8,500,,
2022,151352825,19,270,,
2022,151352826,19,335,,
2022,151352827,16,50,,
2022,151352828,42,2550,,
2022,151352829,20,24600,,
2022,151352832,19,93,,
2022,151352833,38,1200,,
2022,151352834,8,186,,
2022,151352835,38,400,,
2022,151352836,57,1110,,
2022,151352837,3,1500,,
2022,151352838,4,274,,
2022,151352839,10,,,
2022,151352839,11,1,,
2022,151352840,3,5000,2022-03-05,
2022,151352841,3,52000,,
2022,151352841,20,50,,
2022,151352841,63,180,,
2022,151352842,4,850,2022-03-07,
2022,151352843,4,850,,
2022,151352844,19,1569,,
2022,151352845,12,3094,,
2022,151352846,57,3094,,
2022,151352847,16,200,,
2022,151352848,19,455,2022-03-08,
2022,151352849,19,455,,
2022,151352850,19,506,2022-03-10,
2022,151352851,19,576,,
2022,151352852,6,100,,
2022,151352852,36,6250,,
2022,151352853,3,680,,
2022,151352856,19,249,2022-03-11,
2022,151352857,19,249,,
2022,151352858,63,1500,,
2022,151352859,63,150,,
2022,151352860,63,10,,
2022,151352861,10,,,
2022,151352862,20,602,,
2022,151352865,16,299,,
2022,151352866,19,1598,2022-03-17,
2022,151352867,19,1598,,
2022,151352868,19,228,2022-03-17,
2022,151352869,19,228,,
2022,151352870,3,102000,,
2022,151352871,2,319,,
2022,151352872,19,241,,
2022,151352873,63,85,,
2022,151352874,63,100,,
2022,151352875,63,485,,
2022,151352876,63,20,,
2022,151352877,15,31000,,
2022,151352878,7,2000,,
2022,151352879,19,142,,
2022,151352880,47,0,,
2022,151352881,20,535,,
2022,151352882,3,22000,,
2022,151352883,3,2000,,
2022,151352884,3,3200,,
2022,151352885,7,300,,
2022,151605747,45,595,2022-04-01,
2022,151605748,45,595,,
2022,151605750,19,247,2022-04-03,
2022,151605751,19,247,,
2022,151605753,3,78000,,
2022,151605755,31,400,,
2022,151605756,19,1635,,
2022,151605758,19,160,2022-04-04,
2022,151605759,19,160,,
2022,151605760,38,200,,
2022,151605762,63,100,,
2022,151605763,64,65000,,
2022,151605764,63,365,,
2022,151605765,19,797,,
2022,151605766,16,152,,
2022,151605767,3,75000,,
2022,151605767,19,175,,
2022,151605767,20,500,,
2022,151605770,38,700,,
2022,151605772,19,165,2022-04-10,
2022,151605773,19,165,,
2022,151605775,6,57,,
2022,151605775,7,99,,
2022,151605775,63,80,,
2022,151605777,63,10000,,
2022,151605778,63,21500,,
2022,151605780,38,700,,
2022,151605782,19,321,,
2022,151605784,63,0,,
2022,151605785,63,1400,,
2022,151605787,20,7925,,
2022,151605789,63,1200,,
2022,151605791,4,1700,,
2022,151605794,2,60,2022-04-19,
2022,151605795,2,66,,
2022,151605797,19,389,2022-04-22,
2022,151605798,19,389,,
2022,151605800,63,3200,,
2022,151605802,2,19,,
2022,151605804,35,50,,
2022,151605805,63,50,,
2022,151605809,20,2200,,
2022,151605810,38,2494,,
2022,151605812,19,216,2022-04-26,
2022,151605813,19,216,,
2022,151605816,38,500,,
2022,151605817,38,500,,
2022,152732485,8,110,,
2022,152732487,9,0,,
2022,152732489,8,742,2022-05-03,
2022,152732490,8,742,,
2022,152732492,10,,,
2022,152732493,3,340,,
2022,152732496,10,150,2022-05-06,
2022,152732497,10,150,,
2022,152732499,36,111,2022-05-07,
2022,152732500,36,111,,
2022,152732504,19,113,,
2022,152732505,10,,,
2022,152732508,61,830,,
2022,152732512,63,1350,,
2022,152732514,7,350,,
2022,152732518,38,700,,
2022,152732519,38,700,,
2022,152732522,3,1500,,
2022,152732524,8,263,2022-05-23,
2022,152732525,8,263,,
2022,152732530,19,239,2022-05-28,
2022,152732531,19,239,,
2022,152732533,20,1248,,
2022,152732537,63,9000,,
2022,152732538,38,28000,,
2022,152732540,63,60,,
2022,150431185,26,129,,
2022,150610746,21,2,2022-03-18,
2022,150610747,20,664,,
2022,150431188,7,50,2022-03-10,
2022,150431189,7,50,,
2022,150431190,20,1600,,
2022,150431191,7,1000,,
2022,150431192,10,,,
2022,150431193,8,12,,
2022,150431194,10,1,,
2022,154386614,43,325,,
2022,150431195,20,18000,,
2022,154386616,24,70000,2022-06-02,
2022,154386617,11,1,,
2022,150431195,52,0,,
2022,150432852,3,1000,,
2022,150432853,31,500,,
2022,150432854,20,800,,
2022,150432855,37,500,,
2022,150615837,11,1,,
2022,150615837,66,1,,
2022,150681372,10,,,
2022,154386620,19,231,2022-06-06,
2022,154386621,19,231,,
2022,154386623,57,915,,
2022,154386625,3,1600,,
2022,154386627,28,11000,,
2022,154386628,63,9000,,
2022,154386630,10,,,
2022,154386630,11,10,,
2022,154386633,63,50000,,
2022,154386635,19,254,2022-06-18,
2022,154386636,19,254,,
2022,154386637,63,50,,
2022,154386638,63,50,,
2022,154386639,63,4695,,
2022,154386640,25,20980,,
2022,154386642,63,1500,,
2022,154386644,64,50000,2022-06-25,
2022,154386645,38,22,,
2022,154386646,8,732,,
2022,154386647,8,732,,
2022,154386648,36,50,,
2022,154386649,3,14000,,
2022,154386650,19,275,2022-06-30,
2022,154386651,19,275,,
2022,155764368,10,,,
2022,155764369,19,1455,2022-07-06,
2022,155764370,10,,,
2022,155764371,19,1455,,
2022,155764372,3,357,,
2022,155764373,19,342,2022-07-07,
2022,155764374,19,342,,
2022,155764375,20,4151,,
2022,155764376,10,,,
2022,155764376,11,1,,
2022,155764377,3,15000,,
2022,155764378,35,1000,,
2022,155764379,19,1032,,
2022,155764380,38,700,,
2022,155764381,19,108,2022-07-18,
2022,155764382,19,108,,
2022,155764383,19,204,,
2022,155764384,19,498,2022-07-19,
2022,155764385,19,498,,
2022,155764386,63,498,,
2022,155764387,6,290,2022-07-20,
2022,155764388,6,290,,
2022,155764389,6,433,2022-07-20,
2022,155764390,9,0,,
2022,155764390,20,477,,
2022,155764391,57,1000,,
2022,155764392,38,30,,
2022,155764393,31,30,,
2022,155764394,38,350,,
2022,155764395,30,512,,
2022,155764396,16,1124,,
2022,155764396,17,2184,,
2022,155764396,66,25,,
2022,155764397,50,29,,
2022,155764398,63,70,,
2022,155764399,38,10,,
2022,150681372,11,1,,
2022,150681373,42,238,2022-03-23,
2022,150681374,42,238,,
2022,150681375,42,2394,,
2022,150681377,21,2,,
2022,151352015,36,1229,2022-03-25,
2022,151352016,36,1229,,
2022,151352017,20,3,,
2022,151352017,51,0,,
2022,151352018,20,1500,,
2022,151352018,59,1,,
2022,151352020,36,119,2022-03-29,
2022,151352021,36,119,,
2022,151352022,25,25,2022-03-31,
2022,151352022,61,100,2022-03-31,
2022,151352023,20,80,,
2022,151352023,25,25,,
2022,151352023,61,100,,
2022,151352024,4,300,2022-04-02,
2022,151352025,4,300,,
2022,151352026,25,50,,
2022,157537315,50,20,,
2022,151352028,7,180,2022-04-05,
2022,151352029,7,180,,
2022,151352030,6,50,,
2022,151352030,25,15,,
2022,151352032,52,0,,
2022,151352033,51,0,,
2022,151352033,61,700,,
2022,151352034,10,,,
2022,151352034,11,1,,
2022,151352035,37,501,,
2022,151352036,52,0,,
2022,151352037,37,501,,
2022,151352038,37,501,,
2022,151352039,9,0,,
2022,151352039,20,106,,
2022,151352039,25,100,,
2022,151352040,20,300,,
2022,151352041,3,501,,
2022,151352042,17,596,,
2022,151352042,25,80,,
2022,151352044,54,501,,
2022,151352045,6,60,,
2022,151352045,20,305,,
2022,151352045,25,30,,
2022,151352046,20,5,,
2022,151352048,20,15,,
2022,151352049,25,25,2022-04-17,
2022,156705006,3,34500,,
2022,156705006,63,200,,
2022,156705010,3,890,,
2022,156705011,3,20000,,
2022,156705012,9,0,,
2022,151352050,25,25,,
2022,151352051,20,5,,
2022,151352052,20,3,,
2022,156705012,47,0,,
2022,151352053,20,260,,
2022,151352054,6,120,,
2022,151352054,8,156,,
2022,151352055,20,511,,
2022,151352056,52,0,,
2022,151653078,10,,,
2022,151653078,11,1,,
2022,151352057,6,150,,
2022,151352057,63,25,,
2022,151653079,52,0,,
2022,151352058,20,20,2022-04-23,
2022,151352059,20,20,,
2022,151352060,20,100,,
2022,151352060,25,20,,
2022,151352061,20,5,,
2022,151352062,38,165,2022-04-24,
2022,151352063,38,165,,
2022,151653080,38,300,2022-04-24,
2022,151653081,38,300,,
2022,151653082,9,0,2022-04-25,
2022,151653082,25,200,2022-04-25,
2022,151653082,51,0,2022-04-25,
2022,151706551,25,200,2022-04-26,
2022,151921827,25,25,2022-04-28,
2022,151921828,25,25,,
2022,151732436,6,75,2022-04-30,
2022,151732437,6,247,,
2022,151732437,8,24,,
2022,151732437,17,120,,
2022,151732437,20,200,,
2022,151732437,25,60,,
2022,151732438,36,10,2022-04-30,
2022,151732439,36,10,,
2022,151921829,50,45,,
2022,151921830,44,3,2022-05-01,
2022,151921830,54,977,2022-05-01,
2022,151921831,44,3,,
2022,151921831,54,977,,
2022,152248306,36,100,,
2022,156705013,8,108,2022-08-05,
2022,156705013,19,375,2022-08-05,
2022,156705013,38,161,2022-08-05,
2022,156705014,8,108,,
2022,156705014,19,375,,
2022,156705014,38,161,,
2022,156705015,20,7574,,
2022,156705017,63,1000,,
2022,152248307,42,233,,
2022,152248308,36,35,2022-05-05,
2022,152248309,36,223,,
2022,152248310,42,584,2022-05-10,
2022,152248311,42,584,,
2022,152248312,20,54408,,
2022,152248313,36,617,2022-05-12,
2022,152248314,36,617,,
2022,152337217,25,10,2022-05-13,
2022,152337218,20,100,,
2022,152337218,25,10,,
2022,152248317,54,349,2022-05-13,
2022,152248318,54,349,,
2022,152248319,36,1325,2022-05-13,
2022,152248320,36,1325,,
2022,152292625,37,501,,
2022,152292626,38,1500,,
2022,152292627,37,501,,
2022,152292628,38,1400,,
2022,152292629,37,501,,
2022,152292630,38,425,,
2022,152337221,8,98,2022-05-18,
2022,152337222,8,98,,
2022,152337223,20,1,,
2022,152337224,10,,,
2022,152337224,11,1,,
2022,152337225,52,0,,
2022,152337226,7,1470,,
2022,152337227,38,1,,
2022,152361708,6,72,,
2022,152361709,51,0,,
2022,152361710,20,5000,,
2022,160130065,11,1,,
2022,152584641,2,20,,
2022,152584642,10,,,
2022,157844178,20,37575,,
2022,156705018,38,85,2022-08-11,
2022,156705019,38,85,,
2022,156705022,20,4700,,
2022,156705023,20,4700,,
2022,156705024,37,150000,,
2022,156705025,19,29,2022-08-09,
2022,156705025,38,3,2022-08-09,
2022,156705026,19,29,,
2022,156705026,38,3,,
2022,156705027,17,18950,,
2022,156705028,20,884,,
2022,156705029,10,,,
2022,156705030,19,388,2022-08-11,
2022,156705031,19,388,,
2022,156705032,3,512,,
2022,156705033,8,116,2022-08-13,
2022,156705034,8,116,,
2022,152595947,20,1,,
2022,156705035,19,213,2022-08-14,
2022,156705036,19,213,,
2022,156705037,3,40000,,
2022,156705038,19,393,2022-08-15,
2022,156705039,19,393,,
2022,156705041,10,,,
2022,156705041,11,50,,
2022,156705042,38,900,,
2022,156705043,38,800,,
2022,156705044,19,191,2022-08-17,
2022,156705045,19,191,,
2022,156705046,19,500,,
2022,156705047,38,250,,
2022,156705048,6,39,2022-08-19,
2022,156705048,16,41,2022-08-19,
2022,156705049,6,39,,
2022,156705049,16,41,,
2022,156705050,10,,,
2022,156705051,3,7979,,
2022,156705052,38,7979,,
2022,152595948,31,2000,,
2022,152620143,31,1000,,
2022,157540685,10,,,
2022,157540685,11,1,,
2022,157647083,31,3300,,
2022,157647084,61,100,,
2022,157647086,61,1000,2022-06-05,
2022,157647087,61,1000,,
2022,157647088,6,200,2022-06-06,
2022,157647089,6,200,,
2022,157647090,8,189,2022-06-06,
2022,157647091,8,189,,
2022,157647092,20,1500,,
2022,157681806,10,,,
2022,157681806,11,1,,
2022,157844181,20,80,,
2022,157844181,51,0,,
2022,157844182,8,645,,
2022,157844183,8,1106,,
2022,157844184,8,741,,
2022,157844185,9,0,,
2022,157844185,20,14000,,
2022,157907166,25,20,,
2022,156705053,42,250,,
2022,156705054,20,40,,
2022,156705055,2,234,2022-08-22,
2022,156705056,2,234,,
2022,156705057,62,250,,
2022,156705058,3,3000,,
2022,156705059,62,559,,
2022,156705060,10,,,
2022,156705060,11,2,,
2022,156705061,10,,,
2022,156705061,11,3,,
2022,156705062,50,30,,
2022,157907166,61,1000,,
2022,158132847,36,30,2022-06-18,
2022,156705063,16,20,,
2022,156705064,19,190,2022-08-27,
2022,156705065,19,190,,
2022,156705066,11,4,,
2022,156705067,10,,,
2022,156705067,11,2,,
2022,156705068,3,521,,
2022,156705069,38,522,,
2022,156705070,3,522,,
2022,156705071,38,522,,
2022,156705072,3,2532,,
2022,156705073,38,2532,,
2022,158132847,42,79,2022-06-18,
2022,158132848,36,30,,
2022,158132848,42,79,,
2022,158132849,37,50000,2022-06-19,
2022,156705074,20,645,,
2022,156705076,19,508,,
2022,158132850,37,50000,,
2022,158132851,6,50,,
2022,158132851,63,200,,
2022,158132853,20,322,,
2022,158132854,36,1000,,
2022,156705077,25,45,2022-08-30,
2022,156705078,10,,,
2022,156705078,11,1,,
2022,156705079,25,45,,
2022,156705080,35,1600,,
2022,156705081,3,8000,,
2022,156705082,2,217,2022-08-31,
2022,156705083,2,217,,
2022,156705084,19,449,2022-08-31,
2022,156705085,19,449,,
2022,156705086,16,50,,
2022,156705086,61,100,,
2022,157660655,10,,,
2022,157660656,4,150,,
2022,157660657,62,150,2022-09-03,
2022,157660658,62,150,,
2022,157660660,8,90,2022-09-04,
2022,157660661,8,90,,
2022,157660663,19,2352,,
2022,157660664,63,25,,
2022,157660665,63,800,,
2022,157660667,63,50,,
2022,157660668,63,600,,
2022,157660669,6,60,2022-09-09,
2022,157660670,6,60,,
2022,157660671,6,271,2022-09-09,
2022,157660672,6,279,,
2022,157660674,10,,,
2022,157660674,11,50,,
2022,157660676,63,218,2022-09-11,
2022,157660677,63,218,,
2022,157660678,19,264,2022-09-13,
2022,157660679,19,264,,
2022,158132856,8,90,2022-06-22,
2022,157660680,6,953,2022-09-14,
2022,157660681,6,953,,
2022,157660683,19,148,2022-09-15,
2022,157660684,19,148,,
2022,158132857,8,90,,
2022,157660685,63,394,2022-09-15,
2022,158132858,8,147,2022-06-22,
2022,157660686,63,394,,
2022,158132859,8,147,,
2022,157660687,54,250,,
2022,158132862,50,73,,
2022,157660689,19,1160,2022-09-18,
2022,157660690,19,2213,,
2022,157660691,19,703,2022-09-23,
2022,157660692,19,703,,
2022,158132866,20,600,,
2022,157660694,61,500,,
2022,157660695,19,398,2022-09-23,
2022,158132866,25,20,,
2022,158132868,50,90,,
2022,157660696,19,398,,
2022,157660698,38,1200,,
2022,157660699,10,,,
2022,157660701,63,200,,
2022,157660702,2,95,,
2022,157660702,19,440,,
2022,157660704,54,850,,
2022,157660705,8,58,,
2022,160132395,8,850,2022-10-07,
2022,160132396,8,850,,
2022,160132399,30,275,,
2022,160132403,63,38,2022-10-21,
2022,160132404,63,38,,
2022,160132406,2,110,,
2022,160132407,63,106,2022-10-23,
2022,160132408,63,106,,
2022,160132409,38,5000,,
2022,160132410,38,5000,,
2022,160132412,38,1000,,
2022,160132413,38,1000,,
2022,160132416,37,27900,2022-10-25,
2022,160132417,37,27900,,
2022,160132420,63,284,2022-10-26,
2022,160132421,63,284,,
2022,160132422,3,500,,
2022,160132422,38,510,,
2022,160132423,38,2662,,
2022,160132425,61,2100,,
2022,160132427,8,251,2022-10-27,
2022,160132428,8,251,,
2022,160132430,35,650,,
2022,160132431,20,700,,
2022,160132432,38,200,,
2022,160132433,63,630,,
2022,160132435,16,299,2022-10-29,
2022,160132436,16,299,,
2022,160132438,3,30000,,
2022,160132440,36,2715,,
2022,160132443,63,800,,
2022,160132444,67,1,,
2022,160132445,19,104,2022-11-05,
2022,160132446,19,104,,
2022,160132450,20,220,,
2022,160132452,19,564,2022-11-08,
2022,160132453,19,564,,
2022,160132454,6,398,,
2022,160132456,6,508,,
2022,160132457,19,792,,
2022,160132458,20,44,,
2022,160132462,25,137,,
2022,160132464,2,103,2022-11-12,
2022,160132465,2,103,,
2022,160132468,3,2356,,
2022,160132470,8,90,,
2022,160132474,11,1,,
2022,160132475,63,40,,
2022,160132476,38,3744,,
2022,160132477,38,3744,,
2022,160132479,2,292,,
2022,160132480,31,600,,
2022,160132482,3,5000,,
2022,160132484,33,400,,
2022,160132485,61,3000,,
2022,160132489,19,1364,2022-11-30,
2022,160132490,19,1365,,
2022,161227611,6,51,2022-12-05,
2022,161227612,6,51,,
2022,161227613,38,2800,,
2022,161227614,38,2800,,
2022,161227615,9,0,,
2022,161227615,51,0,,
2022,161227616,25,457,,
2022,161227617,25,30,2022-12-08,
2022,161227618,25,446,,
2022,161227619,11,2,,
2022,161227620,36,115000,,
2022,161227620,64,15000,,
2022,161227621,63,55,2022-12-15,
2022,161227622,63,55,,
2022,161227623,19,578,2022-12-15,
2022,161227624,19,578,,
2022,161227625,19,338,2022-12-16,
2022,161227626,19,338,,
2022,161227627,3,26800,2022-12-18,
2022,161227628,3,26800,,
2022,161227629,11,60,,
2022,161227630,2,50,2022-12-19,
2022,161227631,2,50,,
2022,161227632,2,30,,
2022,161227633,63,500,,
2022,161227634,63,1000,,
2022,161227635,61,1200,2022-12-21,
2022,161227636,61,1400,,
2022,161227637,10,,,
2022,161227637,11,5,,
2022,161227638,19,158,2022-12-23,
2022,161227639,19,158,,
2022,161227640,61,1930,,
2022,161227641,7,250,,
2022,161227642,19,939,,
2022,161227643,25,225,,
2022,161227644,19,110,2022-12-26,
2022,161227645,11,5,,
2022,161227646,19,110,,
2022,158132870,26,400,,
2022,158132870,36,60,,
2022,158132872,36,150,,
2022,158132874,36,199,2022-06-23,
2022,158132875,36,199,,
2022,158132878,20,7500,,
2022,158132878,52,0,,
2022,158132880,20,1797,,
2022,158132880,52,0,,
2022,158136982,42,200,,
2022,158136983,8,48,,
2022,158136984,10,,,
2022,158248956,10,,,
2022,158248956,11,1,,
2022,158248958,36,329,2022-06-30,
2022,158248958,54,1077,2022-06-30,
2022,158248959,36,329,,
2022,158248959,54,1077,,
2022,158250769,61,700,2022-07-01,
2022,162959863,19,7666,,
2022,162959888,19,1251,,
2022,158250770,61,700,,
2022,158272975,54,629,2022-07-02,
2022,158272976,54,629,,
2022,158272977,20,740,,
2022,158272978,8,17,2022-07-05,
2022,162960190,63,600,2023-01-25,
2022,162960191,63,600,,
2022,158272978,16,205,2022-07-05,
2022,158272979,8,17,,
2022,158272979,16,205,,
2022,158272980,36,119,2022-07-06,
2022,158272981,36,119,,
2022,158272982,36,338,2022-07-07,
2022,158272983,36,338,,
2022,158272984,20,1,,
2022,158272985,20,100,,
2022,158272986,20,50,,
2022,158272986,25,50,,
2022,158272986,26,99,,
2022,158272987,10,,,
2022,158272987,11,1,,
2022,158272988,4,200,,
2022,158272989,31,840,,
2022,158272990,8,2000,,
2022,158272991,20,1199,,
2022,158272991,52,0,,
2022,158272993,36,180,2022-07-14,
2022,158272994,36,180,,
2022,158272995,38,300,,
2022,158272996,8,468,2022-07-15,
2022,158272997,8,468,,
2022,158272998,37,5000,2022-07-18,
2022,158272999,37,5000,,
2022,158273000,16,428,2022-07-18,
2022,158273000,36,199,2022-07-18,
2022,158273000,42,1052,2022-07-18,
2022,158273001,16,428,,
2022,158273001,36,199,,
2022,158273001,42,1052,,
2022,158273002,38,1,,
2022,158273004,52,0,,
2022,158278227,3,7000,,
2022,158278228,8,316,,
2022,158278229,8,164,,
2022,158278230,8,195,,
2022,158278231,8,211,,
2022,158278232,8,248,,
2022,158278233,8,282,,
2022,158278234,8,145,,
2022,158278235,8,275,,
2022,158278236,58,720,,
2022,158278237,6,55,,
2022,158278237,16,35,,
2022,158278238,16,239,2022-07-20,
2022,158278239,16,239,,
2022,158288622,37,25000,2022-07-22,
2022,158288623,37,25000,,
2022,158288624,35,501,,
2022,158288625,10,,,
2022,158288625,11,1,,
2022,158288626,20,300,,
2022,158288627,36,429,2022-07-23,
2022,158288628,16,146,,
2022,158288628,36,429,,
2022,158288628,54,79,,
2022,158288629,25,500,2022-07-24,
2022,158288630,17,2400,,
2022,158288630,25,500,,
2022,158288631,54,479,2022-07-24,
2022,158288632,54,479,,
2022,158288633,8,10,2022-07-24,
2022,158288634,8,10,,
2022,158288635,62,2400,,
2022,158288636,42,15,2022-07-26,
2022,158288637,42,15,,
2022,158288638,52,0,,
2022,158288639,20,431,,
2022,158288639,52,0,,
2022,158288640,50,46,,
2022,158288641,42,636,2022-07-28,
2022,158288642,42,636,,
2022,158288643,20,23681,,
2022,158288644,43,2200,,
2022,158288645,20,400,,
2022,158288645,52,0,,
2022,158288646,3,5500,2022-08-01,
2022,158288647,11,1,,
2022,158288648,3,5500,,
2022,158288649,8,199,,
2022,158288652,10,,,
2022,158288652,11,1,,
2022,158288653,64,8250,,
2022,158288654,52,0,,
2022,158290950,10,,,
2022,158290950,11,1,,
2022,156337815,63,0,2022-01-02,
2022,162960298,20,5000,,
2022,160132793,61,3017,,
2022,160132794,63,1421,,
2022,160132795,61,1000,,
2022,160132796,19,268,2022-10-05,
2022,160132797,19,268,,
2022,160132799,8,250,,
2022,160132802,3,33000,2022-10-17,
2022,160132803,3,33000,,
2022,160132804,19,166,,
2022,160132806,3,23000,,
2022,160132806,25,200,,
2022,160132807,10,,,
2022,160132808,10,,,
2022,160132809,52,0,,
2022,160132811,19,45,2022-10-11,
2022,160132812,19,45,,
2022,160132813,8,119,2022-10-12,
2022,160132814,8,119,,
2022,160132816,20,100,,
2022,160132819,10,,,
2022,160132821,16,95,2022-10-15,
2022,160132822,16,95,,
2022,160132824,9,0,,
2022,160132824,20,10,,
2022,160132824,25,50,,
2022,160132824,47,0,,
2022,160132825,8,64,2022-10-16,
2022,160132826,8,64,,
2022,160132828,19,352,2022-10-16,
2022,160132829,19,352,,
2022,160132830,44,79,,
2022,160132831,19,58,,
2022,160132833,20,1500,,
2022,160132835,20,3375,,
2022,160132837,38,2000,,
2022,160132838,3,500,,
2022,160132839,38,500,,
2022,160132841,19,155,2022-10-21,
2022,160132842,19,155,,
2022,160132843,25,200,,
2022,160132843,38,200,,
2022,160132847,3,5900,2022-10-22,
2022,160132848,3,5900,,
2022,160132849,25,70,,
2022,160132851,8,222,,
2022,160132852,20,15,,
2022,160132854,19,745,2022-10-23,
2022,160132855,19,745,,
2022,160132858,38,4763,,
2022,160132859,11,1,,
2022,160132861,16,50,,
2022,160132864,19,950,2022-10-25,
2022,160132865,19,950,,
2022,160132866,3,2000,,
2022,160132867,8,169,2022-10-27,
2022,160132868,8,187,,
2022,160132869,63,1500,,
2022,160132870,63,250,,
2022,160132872,20,6500,,
2022,160132874,50,96,,
2022,160132875,19,689,2022-10-30,
2022,160132876,19,689,,
